# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_FGFR3B_LIGAND_BINDI...         SET       7     -0.47695   -0.0093487      0.32095      0.93136 REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1C_LIGAND_BINDI...         SET      11     -0.35727   -0.0087774      0.23318      0.93725 REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2B_LIGAND_BINDI...         SET      10      0.27891    0.0065336      0.27101      0.15171 REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_TRANSPORT_OF_CONNEX...         SET      19     -0.12834   -0.0041429      0.19098      0.74919 REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE
REACTOME_PRE_NOTCH_PROCESSIN...2        SET       6      0.49974     0.009069      0.33524     0.068028 REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM
REACTOME_DIGESTION_OF_DIETAR...2        SET       7      0.39909    0.0078225      0.34023       0.1204 REACTOME_DIGESTION_OF_DIETARY_LIPID
REACTOME_ESTROGEN_BIOSYNTHES...         SET       6      0.12466    0.0022622      0.35973      0.36447 REACTOME_ESTROGEN_BIOSYNTHESIS
REACTOME_P75NTR_SIGNALS_VIA_...         SET      15     0.015213    0.0004364      0.20577      0.47053 REACTOME_P75NTR_SIGNALS_VIA_NF_KB
REACTOME_P75NTR_NEGATIVELY_R...         SET       6     0.063565    0.0011535      0.32659      0.42284 REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1
REACTOME_P75NTR_REGULATES_AX...         SET       8      0.38487    0.0080644      0.28918      0.09162 REACTOME_P75NTR_REGULATES_AXONOGENESIS
REACTOME_SYNTHESIS_OF_BILE_A...3        SET      15     -0.24907   -0.0071449      0.19994      0.89356 REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL
REACTOME_MINERALOCORTICOID_B...         SET       6      0.08131    0.0014756      0.30436      0.39468 REACTOME_MINERALOCORTICOID_BIOSYNTHESIS
REACTOME_GLUCOCORTICOID_BIOS...         SET      10     0.049617    0.0011623      0.23182      0.41526 REACTOME_GLUCOCORTICOID_BIOSYNTHESIS
REACTOME_SIGNALING_BY_VEGF              SET     103      0.11694    0.0087691     0.078057     0.067061 REACTOME_SIGNALING_BY_VEGF
REACTOME_RHO_GTPASE_CYCLE               SET     128     0.035676    0.0029803     0.070919      0.30747 REACTOME_RHO_GTPASE_CYCLE
REACTOME_DEGRADATION_OF_BETA...         SET      83     -0.24954    -0.016807     0.089064      0.99746 REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX
REACTOME_RHO_GTPASE_EFFECTORS           SET     284      0.02292    0.0028397     0.047099      0.31326 REACTOME_RHO_GTPASE_EFFECTORS
REACTOME_METABOLISM_OF_STERO...2        SET      35    -0.013277  -0.00058148      0.13028      0.54059 REACTOME_METABOLISM_OF_STEROID_HORMONES
REACTOME_PREGNENOLONE_BIOSYN...         SET      12     -0.25934   -0.0066546      0.22701      0.87335 REACTOME_PREGNENOLONE_BIOSYNTHESIS
REACTOME_BETA_CATENIN_PHOSPH...         SET      16     -0.33139   -0.0098179      0.17268       0.9725 REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE
REACTOME_COBALAMIN_CBL_VITAM...         SET      21     -0.17023   -0.0057769      0.17716      0.83169 REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM
REACTOME_METABOLISM_OF_FOLAT...         SET      17     0.021483   0.00065603      0.17831      0.45205 REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES
REACTOME_BIOTIN_TRANSPORT_AN...         SET      10    -0.061405   -0.0014385      0.20572      0.61733 REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM
REACTOME_COENZYME_A_BIOSYNTH...         SET       8      0.10989    0.0023026       0.2671      0.34039 REACTOME_COENZYME_A_BIOSYNTHESIS
REACTOME_VITAMIN_D_CALCIFERO...         SET      11    -0.031317  -0.00076941      0.25633      0.54862 REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM
REACTOME_NICOTINATE_METABOLI...         SET      31     -0.22487   -0.0092694      0.14151      0.94397 REACTOME_NICOTINATE_METABOLISM
REACTOME_VITAMIN_B1_THIAMIN_...         SET       5     -0.22361   -0.0037044      0.28324      0.78507 REACTOME_VITAMIN_B1_THIAMIN_METABOLISM
REACTOME_VITAMIN_C_ASCORBATE...         SET       8      -0.1175   -0.0024621      0.31627      0.64487 REACTOME_VITAMIN_C_ASCORBATE_METABOLISM
REACTOME_VITAMIN_B2_RIBOFLAV...         SET       7      0.37048    0.0072617      0.27033     0.085275 REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM
REACTOME_METABOLISM_OF_WATER...         SET     122    -0.091107   -0.0074316     0.068605       0.9079 REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS
REACTOME_NICOTINAMIDE_SALVAG...         SET      19     -0.16127   -0.0052061      0.18612      0.80688 REACTOME_NICOTINAMIDE_SALVAGING
REACTOME_AKT_PHOSPHORYLATES_...2        SET       9     -0.11362   -0.0025251      0.28753      0.65363 REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS
REACTOME_CREB_PHOSPHORYLATION           SET       6     -0.13199   -0.0023952      0.35224      0.64606 REACTOME_CREB_PHOSPHORYLATION
REACTOME_ER_TO_GOLGI_ANTEROG...         SET     149      -0.1285    -0.011575       0.0596      0.98445 REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT
REACTOME_CARNITINE_METABOLISM           SET      13      0.10504    0.0028052      0.21835      0.31524 REACTOME_CARNITINE_METABOLISM
REACTOME_TCF_DEPENDENT_SIGNA...         SET     202    -0.022697    -0.002377     0.056494      0.65606 REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
REACTOME_WNT_MEDIATED_ACTIVA...         SET       8      0.06546    0.0013716      0.26424      0.40217 REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL
REACTOME_FORMATION_OF_THE_BE...         SET      66    -0.016814   -0.0010103      0.10204      0.56544 REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX
REACTOME_METABOLISM_OF_NITRI...         SET      15   0.00022066     6.33e-06      0.21394      0.49959 REACTOME_METABOLISM_OF_NITRIC_OXIDE_ENOS_ACTIVATION_AND_REGULATION
REACTOME_ASSEMBLY_OF_COLLAGE...         SET      59      0.10046    0.0057085      0.10817      0.17651 REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
REACTOME_METABOLISM_OF_ANGIO...         SET      16    -0.003462  -0.00010257      0.21608      0.50639 REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS
REACTOME_DERMATAN_SULFATE_BI...         SET      10     -0.35981   -0.0084287       0.2483      0.92633 REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS
REACTOME_CALCINEURIN_ACTIVAT...         SET       9    0.0098454   0.00021881      0.30942      0.48731 REACTOME_CALCINEURIN_ACTIVATES_NFAT
REACTOME_FCGAMMA_RECEPTOR_FC...         SET      84      0.15556      0.01054     0.089862     0.041722 REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
REACTOME_FCGR_ACTIVATION                SET      12     0.076276    0.0019573      0.23291      0.37165 REACTOME_FCGR_ACTIVATION
REACTOME_ROLE_OF_PHOSPHOLIPI...         SET      25     0.085623    0.0031701      0.15917      0.29532 REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS
REACTOME_ENOS_ACTIVATION                SET      11      0.17499    0.0042992      0.25146      0.24326 REACTOME_ENOS_ACTIVATION
REACTOME_NOSTRIN_MEDIATED_EN...         SET       5     -0.26253   -0.0043492      0.36547      0.76372 REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING
REACTOME_COPII_MEDIATED_VESI...         SET      64     -0.14324    -0.008476     0.094568      0.93506 REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT
REACTOME_ALPHA_LINOLENIC_OME...         SET      12     0.021028   0.00053959      0.22644      0.46301 REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM
REACTOME_LINOLEIC_ACID_LA_ME...         SET       7       0.3408      0.00668      0.29493      0.12394 REACTOME_LINOLEIC_ACID_LA_METABOLISM
REACTOME_NADE_MODULATES_DEAT...         SET       5       0.3881    0.0064295       0.4009      0.16652 REACTOME_NADE_MODULATES_DEATH_SIGNALLING
REACTOME_NF_KB_IS_ACTIVATED_...         SET      12    -0.097769   -0.0025088      0.22802      0.66595 REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL
REACTOME_METABOLISM_OF_AMINE...         SET      17    -0.099948   -0.0030521      0.17865      0.71207 REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES
REACTOME_SEROTONIN_AND_MELAT...         SET       4    -0.039459   -0.0005847      0.37983      0.54137 REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS
REACTOME_THYROXINE_BIOSYNTHE...         SET      10     -0.16941   -0.0039686      0.23101      0.76833 REACTOME_THYROXINE_BIOSYNTHESIS
REACTOME_REGULATION_OF_GENE_...5        SET      15     -0.29493   -0.0084604      0.23163      0.89853 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS
REACTOME_REGULATION_OF_GENE_...4        SET       5   -0.0052946  -8.7713e-05      0.43096       0.5049 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS
REACTOME_REGULATION_OF_GENE_...3        SET       8      0.16046    0.0033622      0.31346      0.30436 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS
REACTOME_GENE_SILENCING_BY_R...         SET     112     -0.11872   -0.0092811     0.078072      0.93582 REACTOME_GENE_SILENCING_BY_RNA
REACTOME_VITAMINS                       SET       6      0.19004    0.0034488      0.37058      0.30404 REACTOME_VITAMINS
REACTOME_FATTY_ACIDS                    SET      15     -0.41769    -0.011982      0.22432      0.96869 REACTOME_FATTY_ACIDS
REACTOME_PHASE_I_FUNCTIONALI...         SET     103    -0.081406   -0.0061045     0.085485      0.82952 REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS
REACTOME_MISCELLANEOUS_SUBST...         SET      12     -0.26663   -0.0068418      0.23673      0.86998 REACTOME_MISCELLANEOUS_SUBSTRATES
REACTOME_EICOSANOIDS                    SET      12     0.031262   0.00080219       0.2624      0.45258 REACTOME_EICOSANOIDS
REACTOME_CYP2E1_REACTIONS               SET      11     -0.60779    -0.014932      0.26948      0.98794 REACTOME_CYP2E1_REACTIONS
REACTOME_EPIGENETIC_REGULATI...         SET     121    -0.061042   -0.0049589     0.071102      0.80469 REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
REACTOME_PRC2_METHYLATES_HIS...         SET      47     -0.11921   -0.0060482      0.12408      0.83166 REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
REACTOME_EGFR_INTERACTS_WITH...         SET       9     0.078441    0.0017433      0.29964      0.39675 REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA
REACTOME_MOLECULES_ASSOCIATE...         SET      38     -0.20728   -0.0094583      0.13503      0.93761 REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES
REACTOME_SYNTHESIS_OF_EPOXY_...         SET       8    -0.095399   -0.0019989      0.28379      0.63162 REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET
REACTOME_SYNTHESIS_OF_5_EICO...         SET       9      0.23844    0.0052991      0.25865      0.17831 REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS
REACTOME_SYNTHESIS_OF_LEUKOT...         SET      21      0.26565    0.0090154      0.17859     0.068445 REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX
REACTOME_SYNTHESIS_OF_LIPOXI...         SET       6      0.64396     0.011686      0.30754     0.018143 REACTOME_SYNTHESIS_OF_LIPOXINS_LX
REACTOME_SYNTHESIS_OF_12_EIC...         SET       7     -0.13621   -0.0026699      0.28986      0.68079 REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES
REACTOME_ARACHIDONIC_ACID_ME...         SET      57    -0.055426   -0.0030959      0.10549      0.70035 REACTOME_ARACHIDONIC_ACID_METABOLISM
REACTOME_SYNTHESIS_OF_15_EIC...         SET       6      0.07444    0.0013509      0.28896      0.39835 REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES
REACTOME_UBIQUINOL_BIOSYNTHE...         SET       8     -0.10639   -0.0022292      0.26511       0.6559 REACTOME_UBIQUINOL_BIOSYNTHESIS
REACTOME_SYNTHESIS_OF_16_20_...         SET       9     0.037083   0.00082413      0.27261       0.4459 REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE
REACTOME_HYALURONAN_BIOSYNTH...         SET       5      0.39729    0.0065817       0.3817      0.14899 REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT
REACTOME_TRANSCRIPTIONAL_ACT...1        SET      52     0.054821    0.0029251      0.10664      0.30361 REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS
REACTOME_ACTIVATION_OF_PPARG...         SET      10       -0.341   -0.0079881      0.25993      0.90522 REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION
REACTOME_ABACAVIR_TRANSMEMBR...         SET       5     -0.44771    -0.007417      0.42571      0.85352 REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT
REACTOME_ABACAVIR_METABOLISM            SET       5     -0.63059    -0.010447      0.33592      0.96974 REACTOME_ABACAVIR_METABOLISM
REACTOME_SYNTHESIS_OF_PROSTA...         SET      15      -0.3956    -0.011348      0.19339       0.9796 REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX
REACTOME_SCAVENGING_OF_HEME_...         SET      11      0.10042    0.0024671      0.20005      0.30784 REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA
REACTOME_DAP12_INTERACTIONS             SET      39      0.14951    0.0069109      0.11567     0.098093 REACTOME_DAP12_INTERACTIONS
REACTOME_BINDING_AND_UPTAKE_...         SET      40     0.075493     0.003534      0.11653      0.25855 REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS
REACTOME_EGFR_TRANSACTIVATIO...         SET       9     0.063384    0.0014087      0.23815      0.39506 REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN
REACTOME_THE_RETINOID_CYCLE_...         SET       4      0.11797    0.0017481      0.48639      0.40418 REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION
REACTOME_VISUAL_PHOTOTRANSDU...         SET      92    -0.060794   -0.0043099     0.079487      0.77781 REACTOME_VISUAL_PHOTOTRANSDUCTION
REACTOME_NOTCH2_INTRACELLULA...         SET      10     -0.31352   -0.0073444      0.24933       0.8957 REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
REACTOME_MUCOPOLYSACCHARIDOS...         SET      10      0.07943    0.0018607      0.25176      0.37619 REACTOME_MUCOPOLYSACCHARIDOSES
REACTOME_ANCHORING_FIBRIL_FO...         SET      13     -0.22004   -0.0058766      0.25899      0.80222 REACTOME_ANCHORING_FIBRIL_FORMATION
REACTOME_PI3K_AKT_SIGNALING_...         SET     100      0.13237    0.0097811      0.08407     0.057699 REACTOME_PI3K_AKT_SIGNALING_IN_CANCER
REACTOME_CONSTITUTIVE_SIGNAL...1        SET      74      0.11376    0.0072368     0.096866      0.12012 REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER
REACTOME_CROSSLINKING_OF_COL...         SET      16    -0.041733   -0.0012364      0.19907      0.58303 REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS
REACTOME_CONDENSATION_OF_PRO...2        SET      48      0.05625    0.0028839      0.11796      0.31674 REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
REACTOME_PHOSPHATE_BOND_HYDR...2        SET       7      0.02117   0.00041495      0.24291      0.46528 REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS
REACTOME_SIGNALING_BY_TYPE_1...         SET      52     0.032742     0.001747      0.10802      0.38091 REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R
REACTOME_METABOLISM_OF_INGES...         SET       8     0.028791   0.00060328      0.30738      0.46269 REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE
REACTOME_SELENOAMINO_ACID_ME...         SET     107    0.0064803   0.00049524     0.072782      0.46453 REACTOME_SELENOAMINO_ACID_METABOLISM
REACTOME_DAP12_SIGNALING                SET      28      0.15214    0.0059608      0.12941      0.11988 REACTOME_DAP12_SIGNALING
REACTOME_ACTIVATION_OF_GENE_...         SET      41      0.10593    0.0050203      0.11195      0.17203 REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP
REACTOME_SHC_RELATED_EVENTS_...         SET       9       0.1322    0.0029381      0.21613      0.27038 REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R
REACTOME_THE_CANONICAL_RETIN...         SET      23     -0.16569   -0.0058844      0.15259      0.86122 REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION
REACTOME_FC_EPSILON_RECEPTOR...         SET     127    -0.069589   -0.0057907      0.07194       0.8333 REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
REACTOME_MASTL_FACILITATES_M...         SET      10     -0.41759   -0.0097822      0.22362      0.96907 REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION
REACTOME_ESTABLISHMENT_OF_SI...         SET       9     -0.27405   -0.0060906      0.27643      0.83924 REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION
REACTOME_COHESIN_LOADING_ONT...         SET       8    -0.013966  -0.00029263      0.32028      0.51739 REACTOME_COHESIN_LOADING_ONTO_CHROMATIN
REACTOME_ACTIVATION_OF_THE_P...1        SET      11      0.18308    0.0044979      0.21616      0.19852 REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE
REACTOME_RESOLUTION_OF_SISTE...         SET     118    -0.029678   -0.0023811       0.0708      0.66246 REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION
REACTOME_CONDENSATION_OF_PRO...1        SET      11     -0.48919    -0.012019      0.25981      0.97013 REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES
REACTOME_THE_PHOTOTRANSDUCTI...         SET      31      -0.0396   -0.0016323      0.12846      0.62106 REACTOME_THE_PHOTOTRANSDUCTION_CASCADE
REACTOME_INTERACTION_WITH_CU...         SET      11     -0.18188   -0.0044685      0.21769      0.79828 REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA
REACTOME_MITOTIC_METAPHASE_A...         SET     225     -0.12042    -0.013302     0.051342      0.99049 REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
REACTOME_OXIDATIVE_STRESS_IN...         SET      98   -0.0089936  -0.00065794      0.08065       0.5444 REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
REACTOME_SENESCENCE_ASSOCIAT...         SET      85     -0.14897    -0.010153     0.085223      0.95976 REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP
REACTOME_CELLULAR_SENESCENCE            SET     167    0.0037343   0.00035594     0.059326      0.47491 REACTOME_CELLULAR_SENESCENCE
REACTOME_FORMATION_OF_SENESC...         SET      16      0.24795    0.0073458      0.17747     0.081193 REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF
REACTOME_ONCOGENE_INDUCED_SE...         SET      33     0.034512    0.0014677      0.13296       0.3976 REACTOME_ONCOGENE_INDUCED_SENESCENCE
REACTOME_DNA_DAMAGE_TELOMERE...         SET      61     0.048716    0.0028146     0.095921      0.30577 REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
REACTOME_TRIF_MEDIATED_PROGR...         SET       9     0.004646   0.00010325      0.24578      0.49246 REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH
REACTOME_CYTOSOLIC_IRON_SULF...         SET      12    -0.019552   -0.0005017      0.18853       0.5413 REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY
REACTOME_REGULATION_OF_PLK1_...         SET      84    -0.027606   -0.0018705     0.087093      0.62437 REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION
REACTOME_SIGNALING_BY_LEPTIN            SET      11     0.015516    0.0003812       0.3262      0.48103 REACTOME_SIGNALING_BY_LEPTIN
REACTOME_FBXW7_MUTANTS_AND_N...         SET       5      0.44104    0.0073065      0.37675      0.12088 REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER
REACTOME_INSULIN_PROCESSING             SET      25    -0.049653   -0.0018383      0.14918      0.63037 REACTOME_INSULIN_PROCESSING
REACTOME_SIGNALING_BY_NOTCH1...3        SET       7     -0.11581   -0.0022699      0.32516      0.63913 REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT
REACTOME_STIMULI_SENSING_CHA...         SET     100      0.11439    0.0084528     0.082232     0.082111 REACTOME_STIMULI_SENSING_CHANNELS
REACTOME_EPH_EPHRIN_SIGNALING           SET      90      0.13148    0.0092195     0.083234     0.057108 REACTOME_EPH_EPHRIN_SIGNALING
REACTOME_SIGNALING_BY_NOTCH1...1        SET      15    -0.050304    -0.001443      0.22563      0.58821 REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER
REACTOME_ROLE_OF_LAT2_NTAL_L...         SET      16     -0.03521   -0.0010432       0.1885      0.57409 REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION
REACTOME_FICOLINS_BIND_TO_RE...         SET       5   -0.0019224  -3.1847e-05      0.30631       0.5025 REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE
REACTOME_FCERI_MEDIATED_MAPK...         SET      32      0.10838    0.0045391      0.13266      0.20697 REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION
REACTOME_FCERI_MEDIATED_CA_2...         SET      30    -0.014508  -0.00058831      0.15421      0.53748 REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION
REACTOME_FCERI_MEDIATED_NF_K...         SET      78     -0.17447    -0.011393     0.091825      0.97128 REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION
REACTOME_POU5F1_OCT4_SOX2_NA...2        SET      10     -0.27621   -0.0064703      0.29836       0.8227 REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION
REACTOME_POU5F1_OCT4_SOX2_NA...1        SET      12     -0.01455  -0.00037335      0.23516      0.52467 REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION
REACTOME_NOTCH2_ACTIVATION_A...         SET      22    0.0021583   7.4967e-05      0.15784      0.49455 REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
REACTOME_PEPTIDE_HORMONE_MET...         SET      84    -0.058244   -0.0039463     0.080255        0.766 REACTOME_PEPTIDE_HORMONE_METABOLISM
REACTOME_NUCLEAR_ENVELOPE_BR...         SET      52     -0.14216   -0.0075855      0.11376      0.89428 REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN
REACTOME_ACTIVATION_OF_NIMA_...         SET       7     -0.22918   -0.0044921      0.39341       0.7199 REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7
REACTOME_SUMOYLATION                    SET     174       -0.102   -0.0099216     0.058319      0.95984 REACTOME_SUMOYLATION
REACTOME_NUCLEAR_ENVELOPE_NE...         SET      73     -0.15787   -0.0099748     0.092715      0.95569 REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY
REACTOME_LAMININ_INTERACTIONS           SET      28    -0.063105   -0.0024724      0.16483      0.64908 REACTOME_LAMININ_INTERACTIONS
REACTOME_SYNDECAN_INTERACTIO...         SET      26     -0.29911    -0.011293      0.15783      0.97095 REACTOME_SYNDECAN_INTERACTIONS
REACTOME_NON_INTEGRIN_MEMBRA...         SET      55    -0.095088   -0.0052175      0.11155      0.80301 REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS
REACTOME_ECM_PROTEOGLYCANS              SET      73     -0.11665   -0.0073702     0.098157      0.88265 REACTOME_ECM_PROTEOGLYCANS
REACTOME_SCAVENGING_BY_CLASS...2        SET       6      0.28287    0.0051333      0.33098      0.19638 REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS
REACTOME_SCAVENGING_BY_CLASS...1        SET      19     0.055363    0.0017872      0.17233      0.37401 REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS
REACTOME_SCAVENGING_BY_CLASS...3        SET       6      0.18754    0.0034033      0.25229      0.22864 REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS
REACTOME_SUMO_IS_CONJUGATED_...         SET       5     -0.23739   -0.0039328      0.32862      0.76497 REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1
REACTOME_SUMO_IS_TRANSFERRED...         SET       7     0.016953   0.00033229      0.28033      0.47589 REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9
REACTOME_SUMO_IS_PROTEOLYTIC...         SET       6     0.083908    0.0015227      0.25803      0.37252 REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED
REACTOME_SUMOYLATION_OF_DNA_...1        SET      74     -0.08465   -0.0053848     0.090878      0.82419 REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS
REACTOME_DEX_H_BOX_HELICASES...         SET       7     -0.42448   -0.0083201      0.24669      0.95734 REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION
REACTOME_LRR_FLII_INTERACTIN...         SET       5     -0.60361   -0.0099998      0.30219       0.9771 REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION
