# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
STAMBOLSKY_RESPONSE_TO_VITAM...2        SET      75    -0.084339    -0.005401     0.093941      0.81534 STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP
STAMBOLSKY_RESPONSE_TO_VITAM...1        SET      22     0.039908    0.0013862      0.17163      0.40807 STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN
KIM_ALL_DISORDERS_OLIGODENDR...2        SET     711    0.0047561   0.00092118     0.028024      0.43262 KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_UP
KIM_ALL_DISORDERS_OLIGODENDR...1        SET      30       0.3489     0.014148      0.13088    0.0038452 KIM_ALL_DISORDERS_OLIGODENDROCYTE_NUMBER_CORR_DN
KIM_BIPOLAR_DISORDER_OLIGODE...2        SET     633     0.015624    0.0028617     0.029715      0.29952 KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_UP
KIM_BIPOLAR_DISORDER_OLIGODE...1        SET      82    -0.067697   -0.0045322     0.085069      0.78692 KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN
KIM_ALL_DISORDERS_CALB1_CORR...2        SET     518    -0.016193   -0.0026918     0.034506      0.68057 KIM_ALL_DISORDERS_CALB1_CORR_UP
KIM_ALL_DISORDERS_CALB1_CORR...1        SET      34     0.077524    0.0033464      0.13313      0.28018 KIM_ALL_DISORDERS_CALB1_CORR_DN
KIM_ALL_DISORDERS_DURATION_C...2        SET       9      0.33733    0.0074968      0.24847     0.087305 KIM_ALL_DISORDERS_DURATION_CORR_UP
KIM_ALL_DISORDERS_DURATION_C...1        SET     139     -0.04771   -0.0041521     0.060801      0.78368 KIM_ALL_DISORDERS_DURATION_CORR_DN
VERHAAK_GLIOBLASTOMA_PRONEUR...         SET     155      0.12791      0.01175     0.065812     0.025981 VERHAAK_GLIOBLASTOMA_PRONEURAL
VERHAAK_GLIOBLASTOMA_NEURAL             SET     118     0.014555    0.0011677     0.072235      0.42016 VERHAAK_GLIOBLASTOMA_NEURAL
VERHAAK_GLIOBLASTOMA_CLASSIC...         SET     158     0.051098    0.0047386     0.063863      0.21183 VERHAAK_GLIOBLASTOMA_CLASSICAL
VERHAAK_GLIOBLASTOMA_MESENCH...         SET     210    -0.034251   -0.0036566      0.05684      0.72661 VERHAAK_GLIOBLASTOMA_MESENCHYMAL
HIRSCH_CELLULAR_TRANSFORMATI...2        SET     232     0.059074    0.0066247     0.052417      0.12988 HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP
HIRSCH_CELLULAR_TRANSFORMATI...1        SET      95     0.088964    0.0064084     0.078633      0.12896 HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN
CHICAS_RB1_TARGETS_SENESCENT            SET     531     0.016998    0.0028597      0.03513      0.31425 CHICAS_RB1_TARGETS_SENESCENT
CHICAS_RB1_TARGETS_LOW_SERUM            SET      88      0.11247    0.0077992     0.083658     0.089411 CHICAS_RB1_TARGETS_LOW_SERUM
CHICAS_RB1_TARGETS_GROWING              SET     232    -0.030133   -0.0033792     0.052162      0.71826 CHICAS_RB1_TARGETS_GROWING
CHICAS_RB1_TARGETS_CONFLUENT            SET     531   -0.0066697   -0.0011221     0.035447      0.57462 CHICAS_RB1_TARGETS_CONFLUENT
WANG_RESPONSE_TO_GSK3_INHIBI...2        SET     336    -0.054372   -0.0073166     0.041875      0.90292 WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP
WANG_RESPONSE_TO_GSK3_INHIBI...1        SET     340     0.037149    0.0050281     0.041863      0.18744 WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN
QI_HYPOXIA                              SET     126      0.11336    0.0093963     0.068989      0.05018 QI_HYPOXIA
QI_HYPOXIA_TARGETS_OF_HIF1A_...         SET      35     -0.24137    -0.010571      0.12508      0.97317 QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2
GREGORY_SYNTHETIC_LETHAL_WIT...         SET     133    -0.020237    -0.001723     0.068582      0.61603 GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB
LU_EZH2_TARGETS_UP                      SET     263     0.021144    0.0025224     0.044367      0.31684 LU_EZH2_TARGETS_UP
LU_EZH2_TARGETS_DN                      SET     361     0.031062    0.0043295     0.041522      0.22721 LU_EZH2_TARGETS_DN
HOELZEL_NF1_TARGETS_UP                  SET     121    0.0030428   0.00024719     0.078082      0.48446 HOELZEL_NF1_TARGETS_UP
HOELZEL_NF1_TARGETS_DN                  SET     106    -0.049837   -0.0037909     0.086245      0.71831 HOELZEL_NF1_TARGETS_DN
DEMAGALHAES_AGING_UP                    SET      52    -0.012135  -0.00064748      0.12124      0.53986 DEMAGALHAES_AGING_UP
DEMAGALHAES_AGING_DN                    SET      14     -0.23244    -0.006442      0.21931      0.85539 DEMAGALHAES_AGING_DN
DUTERTRE_ESTRADIOL_RESPONSE_...4        SET     218   0.00066418   7.2228e-05     0.052834      0.49499 DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP
DUTERTRE_ESTRADIOL_RESPONSE_...3        SET      89    -0.086582   -0.0060377     0.088608      0.83574 DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN
DUTERTRE_ESTRADIOL_RESPONSE_...2        SET     310     0.009889    0.0012791     0.043991      0.41107 DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP
DUTERTRE_ESTRADIOL_RESPONSE_...1        SET     485     0.017975     0.002894     0.037509      0.31589 DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN
FIGUEROA_AML_METHYLATION_CLU...2        SET     111    -0.026016   -0.0020248     0.073962      0.63748 FIGUEROA_AML_METHYLATION_CLUSTER_1_UP
FIGUEROA_AML_METHYLATION_CLU...1        SET      42    -0.047123   -0.0022603      0.11996      0.65277 FIGUEROA_AML_METHYLATION_CLUSTER_1_DN
FIGUEROA_AML_METHYLATION_CLU...4        SET      48     0.061734    0.0031651      0.11417      0.29436 FIGUEROA_AML_METHYLATION_CLUSTER_2_UP
FIGUEROA_AML_METHYLATION_CLU...3        SET       8      -0.3057   -0.0064055      0.29911      0.84661 FIGUEROA_AML_METHYLATION_CLUSTER_2_DN
FIGUEROA_AML_METHYLATION_CLU...6        SET     157     0.020188    0.0018662     0.062584      0.37351 FIGUEROA_AML_METHYLATION_CLUSTER_3_UP
FIGUEROA_AML_METHYLATION_CLU...5        SET      37    -0.044901   -0.0020217      0.13014      0.63496 FIGUEROA_AML_METHYLATION_CLUSTER_3_DN
FIGUEROA_AML_METHYLATION_CLU...8        SET     103    -0.017527   -0.0013143     0.075937      0.59127 FIGUEROA_AML_METHYLATION_CLUSTER_4_UP
FIGUEROA_AML_METHYLATION_CLU...7        SET      15      0.26661    0.0076482      0.23228      0.12553 FIGUEROA_AML_METHYLATION_CLUSTER_4_DN
FIGUEROA_AML_METHYLATION_CLU...10       SET      12      0.11995    0.0030779      0.20231      0.27663 FIGUEROA_AML_METHYLATION_CLUSTER_5_UP
FIGUEROA_AML_METHYLATION_CLU...9        SET      45    -0.094183   -0.0046757       0.1349      0.75745 FIGUEROA_AML_METHYLATION_CLUSTER_5_DN
FIGUEROA_AML_METHYLATION_CLU...12       SET     132     0.012412    0.0010529     0.068465      0.42807 FIGUEROA_AML_METHYLATION_CLUSTER_6_UP
FIGUEROA_AML_METHYLATION_CLU...11       SET      32    -0.087028   -0.0036447      0.14034      0.73242 FIGUEROA_AML_METHYLATION_CLUSTER_6_DN
FIGUEROA_AML_METHYLATION_CLU...14       SET     109    -0.011091  -0.00085544     0.074381      0.55927 FIGUEROA_AML_METHYLATION_CLUSTER_7_UP
FIGUEROA_AML_METHYLATION_CLU...13       SET       5     -0.20177   -0.0033427      0.40004        0.693 FIGUEROA_AML_METHYLATION_CLUSTER_7_DN
WANG_CLASSIC_ADIPOGENIC_TARG...         SET      27      0.17735    0.0068234      0.14621      0.11258 WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG
WANG_ADIPOGENIC_GENES_REPRES...         SET      26      0.16867    0.0063684      0.14218      0.11776 WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1
PANGAS_TUMOR_SUPPRESSION_BY_...2        SET     124    -0.010778   -0.0008863     0.075151      0.55702 PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_UP
PANGAS_TUMOR_SUPPRESSION_BY_...1        SET     133    -0.058987   -0.0050223     0.071856      0.79414 PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN
TSUTSUMI_FBXW8_TARGETS                  SET       9      0.16401     0.003645      0.26475       0.2678 TSUTSUMI_FBXW8_TARGETS
LI_DCP2_BOUND_MRNA                      SET      79     0.019657    0.0012918      0.08686      0.41048 LI_DCP2_BOUND_MRNA
WAGSCHAL_EHMT2_TARGETS_UP               SET      14    -0.091592   -0.0025384      0.24088      0.64811 WAGSCHAL_EHMT2_TARGETS_UP
SUBTIL_PROGESTIN_TARGETS                SET      33    -0.062191   -0.0026448      0.14636      0.66455 SUBTIL_PROGESTIN_TARGETS
OHGUCHI_LIVER_HNF4A_TARGETS_...2        SET      48    -0.091577   -0.0046951      0.11985      0.77758 OHGUCHI_LIVER_HNF4A_TARGETS_UP
OHGUCHI_LIVER_HNF4A_TARGETS_...1        SET     159    -0.041041   -0.0038179     0.061456      0.74787 OHGUCHI_LIVER_HNF4A_TARGETS_DN
GABRIELY_MIR21_TARGETS                  SET     273     0.026322    0.0031983     0.048733      0.29456 GABRIELY_MIR21_TARGETS
THILLAINADESAN_ZNF217_TARGET...2        SET      39     -0.18734   -0.0086597      0.12365      0.93511 THILLAINADESAN_ZNF217_TARGETS_UP
THILLAINADESAN_ZNF217_TARGET...1        SET       8      0.38607    0.0080895      0.27844     0.082798 THILLAINADESAN_ZNF217_TARGETS_DN
PHESSE_TARGETS_OF_APC_AND_MB...2        SET      16      0.22989    0.0068107      0.20223      0.12783 PHESSE_TARGETS_OF_APC_AND_MBD2_UP
PHESSE_TARGETS_OF_APC_AND_MB...1        SET      10    -0.092661   -0.0021706       0.2275       0.6581 PHESSE_TARGETS_OF_APC_AND_MBD2_DN
CHYLA_CBFA2T3_TARGETS_UP                SET     366    -0.034578   -0.0048522     0.040862      0.80128 CHYLA_CBFA2T3_TARGETS_UP
CHYLA_CBFA2T3_TARGETS_DN                SET     228     0.055854      0.00621     0.050918      0.13634 CHYLA_CBFA2T3_TARGETS_DN
FUKUSHIMA_TNFSF11_TARGETS               SET      16     0.076631    0.0022703      0.20913      0.35702 FUKUSHIMA_TNFSF11_TARGETS
CARD_MIR302A_TARGETS                    SET      74     0.057881     0.003682     0.093175      0.26723 CARD_MIR302A_TARGETS
WIERENGA_STAT5A_TARGETS_UP              SET     193      0.11415     0.011688     0.058146     0.024824 WIERENGA_STAT5A_TARGETS_UP
WIERENGA_STAT5A_TARGETS_DN              SET     182     0.065769    0.0065416      0.05835      0.12985 WIERENGA_STAT5A_TARGETS_DN
WIERENGA_STAT5A_TARGETS_GROU...1        SET     120      0.16896     0.013669     0.070951    0.0086302 WIERENGA_STAT5A_TARGETS_GROUP1
WIERENGA_STAT5A_TARGETS_GROU...2        SET      53     0.020243    0.0010904      0.11665      0.43112 WIERENGA_STAT5A_TARGETS_GROUP2
WIERENGA_PML_INTERACTOME                SET      40     -0.11929   -0.0055841      0.12142      0.83704 WIERENGA_PML_INTERACTOME
ACOSTA_PROLIFERATION_INDEPEN...2        SET      81    -0.094142   -0.0062642     0.078616      0.88443 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP
ACOSTA_PROLIFERATION_INDEPEN...1        SET     109     0.049364    0.0038074     0.072802      0.24887 ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN
KANG_AR_TARGETS_UP                      SET      16    -0.090789   -0.0026898      0.22016      0.65997 KANG_AR_TARGETS_UP
KANG_AR_TARGETS_DN                      SET      18      0.10722    0.0033691      0.18017      0.27589 KANG_AR_TARGETS_DN
PILON_KLF1_TARGETS_UP                   SET     461    -0.050704    -0.007964     0.036724       0.9163 PILON_KLF1_TARGETS_UP
BHAT_ESR1_TARGETS_NOT_VIA_AK...2        SET     206   -0.0014205  -0.00015021     0.055461      0.51022 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP
BHAT_ESR1_TARGETS_NOT_VIA_AK...1        SET      87     0.061012    0.0042067     0.087633      0.24315 BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN
BHAT_ESR1_TARGETS_VIA_AKT1_UP           SET     277     0.026092    0.0031932     0.047148         0.29 BHAT_ESR1_TARGETS_VIA_AKT1_UP
BHAT_ESR1_TARGETS_VIA_AKT1_DN           SET      82     0.091259    0.0061096     0.093095      0.16348 BHAT_ESR1_TARGETS_VIA_AKT1_DN
JOHNSTONE_PARVB_TARGETS_1_UP            SET       6      0.38764    0.0070346      0.27365     0.078317 JOHNSTONE_PARVB_TARGETS_1_UP
JOHNSTONE_PARVB_TARGETS_1_DN            SET      62     0.088737    0.0051685       0.1008      0.18935 JOHNSTONE_PARVB_TARGETS_1_DN
JOHNSTONE_PARVB_TARGETS_2_UP            SET     132    -0.031091   -0.0026372     0.063947      0.68658 JOHNSTONE_PARVB_TARGETS_2_UP
JOHNSTONE_PARVB_TARGETS_2_DN            SET     328    -0.041837   -0.0055637     0.044325      0.82737 JOHNSTONE_PARVB_TARGETS_2_DN
JOHNSTONE_PARVB_TARGETS_3_UP            SET     411     0.067722     0.010058     0.039637     0.043779 JOHNSTONE_PARVB_TARGETS_3_UP
JOHNSTONE_PARVB_TARGETS_3_DN            SET     807     0.020785    0.0042771     0.027277      0.22303 JOHNSTONE_PARVB_TARGETS_3_DN
BRUINS_UVC_RESPONSE_VIA_TP53...1        SET     804    -0.033247   -0.0068294     0.028076      0.88182 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A
BRUINS_UVC_RESPONSE_VIA_TP53...2        SET     508      0.01397    0.0023004     0.034143      0.34121 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B
BRUINS_UVC_RESPONSE_VIA_TP53...3        SET      85     -0.11504   -0.0078406     0.082345      0.91879 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C
BRUINS_UVC_RESPONSE_VIA_TP53...4        SET     251     0.065582    0.0076457     0.050224     0.095819 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D
BRUINS_UVC_RESPONSE_LATE                SET    1044    0.0016609   0.00038608     0.024192      0.47263 BRUINS_UVC_RESPONSE_LATE
BRUINS_UVC_RESPONSE_EARLY_LA...         SET     297     0.015401    0.0019506     0.045718      0.36811 BRUINS_UVC_RESPONSE_EARLY_LATE
BRUINS_UVC_RESPONSE_MIDDLE              SET      93      0.12942    0.0092243     0.081626     0.056437 BRUINS_UVC_RESPONSE_MIDDLE
CERIBELLI_PROMOTERS_INACTIVE...         SET      35     0.016343   0.00071576      0.13726      0.45261 CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY
CERIBELLI_GENES_INACTIVE_AND...         SET      33     -0.11615   -0.0049398      0.13833      0.79945 CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY
MIYAGAWA_TARGETS_OF_EWSR1_ET...2        SET     244     -0.06008   -0.0069072       0.0537      0.86838 MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP
MIYAGAWA_TARGETS_OF_EWSR1_ET...1        SET     218     0.099419     0.010812     0.057431     0.041725 MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN
IVANOVSKA_MIR106B_TARGETS               SET      85     0.020036    0.0013656     0.079163       0.4001 IVANOVSKA_MIR106B_TARGETS
KIM_GLIS2_TARGETS_UP                    SET      84     -0.07419   -0.0050268     0.089163      0.79731 KIM_GLIS2_TARGETS_UP
KIM_GLIS2_TARGETS_DN                    SET       5      0.39096    0.0064769      0.27443     0.077141 KIM_GLIS2_TARGETS_DN
MIKHAYLOVA_OXIDATIVE_STRESS_...2        SET       7      0.34657    0.0067932      0.28362      0.11087 MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_UP
MIKHAYLOVA_OXIDATIVE_STRESS_...1        SET       6      0.22361     0.004058      0.35139      0.26227 MIKHAYLOVA_OXIDATIVE_STRESS_RESPONSE_VIA_VHL_DN
STEGER_ADIPOGENESIS_UP                  SET      21      0.22684    0.0076982      0.18217      0.10653 STEGER_ADIPOGENESIS_UP
STEGER_ADIPOGENESIS_DN                  SET      23   -0.0011365  -4.0362e-05      0.15178      0.50299 STEGER_ADIPOGENESIS_DN
ZHU_SKIL_TARGETS_UP                     SET      19      0.18599    0.0060041       0.1955      0.17072 ZHU_SKIL_TARGETS_UP
ZHU_SKIL_TARGETS_DN                     SET       9     -0.33447   -0.0074333      0.23479      0.92285 ZHU_SKIL_TARGETS_DN
KIM_PTEN_TARGETS_UP                     SET      17     0.023649   0.00072217      0.19885      0.45267 KIM_PTEN_TARGETS_UP
KIM_PTEN_TARGETS_DN                     SET       5     -0.35811   -0.0059327      0.37022      0.83329 KIM_PTEN_TARGETS_DN
ISHIDA_TARGETS_OF_SYT_SSX_FU...         SET       6      0.15212    0.0027606      0.30748       0.3104 ISHIDA_TARGETS_OF_SYT_SSX_FUSIONS
MAEKAWA_ATF2_TARGETS                    SET      20     -0.39985    -0.013243      0.17776      0.98775 MAEKAWA_ATF2_TARGETS
ISSAEVA_MLL2_TARGETS                    SET      55      0.12196    0.0066917      0.11471      0.14385 ISSAEVA_MLL2_TARGETS
LINSLEY_MIR16_TARGETS                   SET     202    0.0055536   0.00058162     0.051819      0.45733 LINSLEY_MIR16_TARGETS
CHENG_TAF7L_TARGETS                     SET       6  -0.00016574  -3.0078e-06      0.31576      0.50021 CHENG_TAF7L_TARGETS
CHANGOLKAR_H2AFY_TARGETS_UP             SET      47    -0.051129    -0.002594      0.10941      0.67987 CHANGOLKAR_H2AFY_TARGETS_UP
CHANGOLKAR_H2AFY_TARGETS_DN             SET      38       0.1669    0.0076156      0.12198     0.085631 CHANGOLKAR_H2AFY_TARGETS_DN
PASINI_SUZ12_TARGETS_UP                 SET      95     0.066334    0.0047783     0.083276      0.21286 PASINI_SUZ12_TARGETS_UP
PASINI_SUZ12_TARGETS_DN                 SET     296     0.051676    0.0065341     0.047486      0.13826 PASINI_SUZ12_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                 SET      51     0.035215    0.0018608      0.10933       0.3737 BAKKER_FOXO3_TARGETS_UP
BAKKER_FOXO3_TARGETS_DN                 SET     165     0.019079    0.0018078     0.063014      0.38103 BAKKER_FOXO3_TARGETS_DN
BERGER_MBD2_TARGETS                     SET       5      0.22106    0.0036623      0.34604      0.26147 BERGER_MBD2_TARGETS
VANDESLUIS_COMMD1_TARGETS_GR...1        SET      15      0.13938    0.0039983      0.21521      0.25861 VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP
VANDESLUIS_COMMD1_TARGETS_GR...3        SET      76     0.069615    0.0044875     0.086242      0.20978 VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP
VANDESLUIS_COMMD1_TARGETS_GR...2        SET      34     0.093435    0.0040332      0.13764      0.24863 VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN
VANDESLUIS_COMMD1_TARGETS_GR...5        SET      15      0.52057     0.014933      0.19168    0.0033093 VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP
VANDESLUIS_COMMD1_TARGETS_GR...4        SET      17     -0.36937     -0.01128      0.20116      0.96683 VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN
VANDESLUIS_NORMAL_EMBRYOS_UP            SET       5     -0.33825   -0.0056036      0.34616      0.83574 VANDESLUIS_NORMAL_EMBRYOS_UP
VANDESLUIS_NORMAL_EMBRYOS_DN            SET      19      0.12977    0.0041893      0.18849      0.24558 VANDESLUIS_NORMAL_EMBRYOS_DN
SUMI_HNF4A_TARGETS                      SET      29      0.17386    0.0069321      0.15013      0.12343 SUMI_HNF4A_TARGETS
WANG_NFKB_TARGETS                       SET      22     0.040901    0.0014207      0.15846      0.39816 WANG_NFKB_TARGETS
WANG_TNF_TARGETS                        SET      24      0.23981    0.0086996      0.16367     0.071446 WANG_TNF_TARGETS
AZARE_NEOPLASTIC_TRANSFORMAT...2        SET     116     -0.10551   -0.0083938     0.076132      0.91711 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_NEOPLASTIC_TRANSFORMAT...1        SET      17    -0.062568   -0.0019107      0.18583      0.63182 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_STAT3_TARGETS                     SET      23     -0.10361   -0.0036795      0.17273      0.72569 AZARE_STAT3_TARGETS
DELPUECH_FOXO3_TARGETS_UP               SET      62      0.02444    0.0014236     0.098113      0.40164 DELPUECH_FOXO3_TARGETS_UP
DELPUECH_FOXO3_TARGETS_DN               SET      39     0.086397    0.0039937       0.1193      0.23448 DELPUECH_FOXO3_TARGETS_DN
WIEDERSCHAIN_TARGETS_OF_BMI1...         SET      55     -0.15695   -0.0086117      0.10927      0.92453 WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2
KASLER_HDAC7_TARGETS_1_UP               SET     181     -0.09413    -0.009337     0.055563      0.95487 KASLER_HDAC7_TARGETS_1_UP
KASLER_HDAC7_TARGETS_1_DN               SET      17     -0.15619   -0.0047697      0.19995      0.78264 KASLER_HDAC7_TARGETS_1_DN
KASLER_HDAC7_TARGETS_2_UP               SET       6     -0.43904   -0.0079673      0.38111      0.87533 KASLER_HDAC7_TARGETS_2_UP
KASLER_HDAC7_TARGETS_2_DN               SET      31      0.15525    0.0063995      0.15118      0.15224 KASLER_HDAC7_TARGETS_2_DN
DORMOY_ELAVL1_TARGETS                   SET      18      0.34514     0.010845      0.18006      0.02764 DORMOY_ELAVL1_TARGETS
LEE_BMP2_TARGETS_UP                     SET     737    -0.038842   -0.0076537      0.02958      0.90542 LEE_BMP2_TARGETS_UP
LEE_BMP2_TARGETS_DN                     SET     866     0.012325     0.002623     0.025857       0.3168 LEE_BMP2_TARGETS_DN
BILANGES_SERUM_SENSITIVE_GEN...         SET      74      0.20984     0.013349     0.089447    0.0094938 BILANGES_SERUM_SENSITIVE_GENES
BILANGES_SERUM_AND_RAPAMYCIN...         SET      64     0.083809    0.0049594     0.090132      0.17623 BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...1        SET      34    -0.088662   -0.0038272      0.12496        0.761 BILANGES_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...2        SET      61     0.092047    0.0053181     0.096262      0.16949 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2
BILANGES_SERUM_SENSITIVE_VIA...1        SET      20     -0.12092   -0.0040049      0.18745      0.74056 BILANGES_SERUM_SENSITIVE_VIA_TSC1
BILANGES_SERUM_SENSITIVE_VIA...2        SET      29     0.013498    0.0005382      0.13329      0.45967 BILANGES_SERUM_SENSITIVE_VIA_TSC2
BILANGES_SERUM_RESPONSE_TRAN...         SET      30      0.26337      0.01068      0.12985     0.021276 BILANGES_SERUM_RESPONSE_TRANSLATION
KIM_TIAL1_TARGETS                       SET      32    0.0081434   0.00034104      0.12462      0.47395 KIM_TIAL1_TARGETS
DUAN_PRDM5_TARGETS                      SET      76     -0.06405   -0.0041288     0.090092      0.76143 DUAN_PRDM5_TARGETS
DALESSIO_TSA_RESPONSE                   SET      20     -0.07467   -0.0024731      0.16774       0.6719 DALESSIO_TSA_RESPONSE
FEVR_CTNNB1_TARGETS_UP                  SET     665    0.0052312   0.00098117      0.03022      0.43129 FEVR_CTNNB1_TARGETS_UP
FEVR_CTNNB1_TARGETS_DN                  SET     525     0.043484    0.0072755     0.033652      0.09816 FEVR_CTNNB1_TARGETS_DN
FARDIN_HYPOXIA_9                        SET       6      0.36512    0.0066259      0.28961      0.10371 FARDIN_HYPOXIA_9
FARDIN_HYPOXIA_11                       SET      30    -0.016342  -0.00066272      0.14314      0.54545 FARDIN_HYPOXIA_11
TORCHIA_TARGETS_OF_EWSR1_FLI...3        SET      18       0.1047    0.0032897      0.17309      0.27264 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP
TORCHIA_TARGETS_OF_EWSR1_FLI...2        SET      17     -0.13678   -0.0041769      0.19132      0.76267 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN
TORCHIA_TARGETS_OF_EWSR1_FLI...4        SET     256    -0.086101    -0.010136     0.048222       0.9629 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP
TORCHIA_TARGETS_OF_EWSR1_FLI...1        SET     301    -0.014054   -0.0017917     0.047087      0.61732 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN
WINZEN_DEGRADED_VIA_KHSRP               SET      96    -0.015796   -0.0011438     0.084881      0.57381 WINZEN_DEGRADED_VIA_KHSRP
VANLOO_SP3_TARGETS_UP                   SET       9      0.65149     0.014479      0.26583    0.0071322 VANLOO_SP3_TARGETS_UP
VANLOO_SP3_TARGETS_DN                   SET      85     0.071306    0.0048599     0.086854      0.20583 VANLOO_SP3_TARGETS_DN
YUAN_ZNF143_PARTNERS                    SET      21     0.024344   0.00082614      0.16665      0.44193 YUAN_ZNF143_PARTNERS
KOINUMA_TARGETS_OF_SMAD2_OR_...         SET     810    -0.017657   -0.0036399     0.028665      0.73104 KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3
RAFFEL_VEGFA_TARGETS_UP                 SET       9     0.018479   0.00041068      0.31031      0.47626 RAFFEL_VEGFA_TARGETS_UP
RAFFEL_VEGFA_TARGETS_DN                 SET       5       0.5151    0.0085334      0.44136       0.1216 RAFFEL_VEGFA_TARGETS_DN
TERAO_AOX4_TARGETS_HG_UP                SET      28    -0.042418   -0.0016619      0.13466      0.62362 TERAO_AOX4_TARGETS_HG_UP
TERAO_AOX4_TARGETS_HG_DN                SET       6     -0.38348   -0.0069592      0.30741      0.89387 TERAO_AOX4_TARGETS_HG_DN
TERAO_AOX4_TARGETS_SKIN_UP              SET      25     -0.12213   -0.0045215      0.16142      0.77535 TERAO_AOX4_TARGETS_SKIN_UP
TERAO_AOX4_TARGETS_SKIN_DN              SET      21     0.076821     0.002607      0.18099      0.33562 TERAO_AOX4_TARGETS_SKIN_DN
PURBEY_TARGETS_OF_CTBP1_AND_...2        SET      72      0.01324   0.00083082      0.09074        0.442 PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP
PURBEY_TARGETS_OF_CTBP1_AND_...1        SET     157   -0.0095457  -0.00088244     0.059747      0.56347 PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN
PURBEY_TARGETS_OF_CTBP1_NOT_...2        SET     278    -0.024107   -0.0029556      0.04591      0.70024 PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP
PURBEY_TARGETS_OF_CTBP1_NOT_...1        SET     373     0.071098      0.01007     0.039381     0.035514 PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN
GOBERT_OLIGODENDROCYTE_DIFFE...2        SET     555    0.0018164   0.00031221     0.032547      0.47775 GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP
GOBERT_OLIGODENDROCYTE_DIFFE...1        SET    1029    -0.031195   -0.0072023     0.024786      0.89589 GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN
