# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_TACHYKININ_RECEPTOR...         SET       5      0.41337    0.0068481      0.43476      0.17086 REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS
REACTOME_ATF4_ACTIVATES_GENE...         SET      27      0.12101    0.0046556      0.15113      0.21167 REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
REACTOME_ATF6_ATF6_ALPHA_ACT...1        SET      11     0.041074    0.0010091      0.21317      0.42361 REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES
REACTOME_PERK_REGULATES_GENE...         SET      31      0.17678     0.007287       0.1416      0.10594 REACTOME_PERK_REGULATES_GENE_EXPRESSION
REACTOME_IRE1ALPHA_ACTIVATES...         SET      48     -0.18239    -0.009351      0.10554      0.95801 REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES
REACTOME_UNFOLDED_PROTEIN_RE...         SET      88    -0.098191   -0.0068088     0.079545      0.89147 REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR
REACTOME_ATF6_ATF6_ALPHA_ACT...2        SET      10     0.060359    0.0014139      0.22121      0.39248 REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES
REACTOME_REGULATION_OF_INSUL...1        SET     119    -0.020837   -0.0016787     0.075433      0.60881 REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
REACTOME_GLUCAGON_LIKE_PEPTI...         SET      41     -0.13245   -0.0062774      0.12975      0.84632 REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
REACTOME_TRANSPORT_OF_SMALL_...         SET     693    -0.036067   -0.0069001       0.0307      0.87995 REACTOME_TRANSPORT_OF_SMALL_MOLECULES
REACTOME_BETA_CATENIN_INDEPE...         SET     142    -0.032735   -0.0028791     0.067327      0.68659 REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
REACTOME_VASOPRESSIN_LIKE_RE...         SET       5     -0.29678   -0.0049167      0.41986      0.76017 REACTOME_VASOPRESSIN_LIKE_RECEPTORS
REACTOME_RECEPTOR_TYPE_TYROS...         SET      16       -0.168   -0.0049772      0.21418      0.78359 REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES
REACTOME_OREXIN_AND_NEUROPEP...         SET       7      0.27859    0.0054605      0.35235      0.21458 REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS
REACTOME_ALPHA_OXIDATION_OF_...         SET       6     -0.15575   -0.0028265      0.29526      0.70108 REACTOME_ALPHA_OXIDATION_OF_PHYTANATE
REACTOME_GLYOXYLATE_METABOLI...         SET      30       -0.135   -0.0054745      0.13763      0.83667 REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
REACTOME_BETA_OXIDATION_OF_P...         SET       9    -0.088446   -0.0019656      0.24097       0.6432 REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA
REACTOME_SUMOYLATION_OF_TRAN...1        SET      42    -0.028025   -0.0013442      0.11176        0.599 REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS
REACTOME_PD_1_SIGNALING                 SET      21    -0.085995   -0.0029184      0.20003      0.66637 REACTOME_PD_1_SIGNALING
REACTOME_COOPERATION_OF_PREF...         SET      31     -0.11895   -0.0049032      0.13661      0.80803 REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING
REACTOME_BETA_OXIDATION_OF_V...         SET      10      0.12683    0.0029711      0.27266      0.32091 REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS
REACTOME_FOLDING_OF_ACTIN_BY...         SET      10      -0.1945   -0.0045564      0.22786      0.80333 REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC
REACTOME_MUSCARINIC_ACETYLCH...         SET       5      0.27281    0.0045196      0.35892      0.22361 REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS
REACTOME_DOPAMINE_RECEPTORS             SET       5     -0.46934   -0.0077753      0.38576      0.88812 REACTOME_DOPAMINE_RECEPTORS
REACTOME_ADRENOCEPTORS                  SET       9    -0.032381  -0.00071964      0.26945      0.54783 REACTOME_ADRENOCEPTORS
REACTOME_DISEASES_ASSOCIATED...4        SET      66     0.074918    0.0045017      0.10773       0.2434 REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS
REACTOME_SIGNAL_REGULATORY_P...         SET      16     -0.23347   -0.0069168      0.21248      0.86406 REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS
REACTOME_LEUKOTRIENE_RECEPTO...         SET       4      0.64239    0.0095189      0.54784      0.12049 REACTOME_LEUKOTRIENE_RECEPTORS
REACTOME_ADP_SIGNALLING_THRO...2        SET      21      -0.1082    -0.003672      0.16305      0.74653 REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12
REACTOME_EPHB_MEDIATED_FORWA...         SET      41     -0.33563    -0.015907       0.1295      0.99522 REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING
REACTOME_EPHA_MEDIATED_GROWT...         SET      29     -0.12122    -0.004833      0.15665      0.78047 REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE
REACTOME_EPHRIN_SIGNALING               SET      17    -0.048646   -0.0014855      0.19151      0.60026 REACTOME_EPHRIN_SIGNALING
REACTOME_EPH_EPHRIN_MEDIATED...         SET      50     -0.31509    -0.016487      0.11521      0.99688 REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS
REACTOME_ACETYLCHOLINE_REGUL...         SET      10      0.50952     0.011936      0.26387     0.026753 REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION
REACTOME_ADRENALINE_NORADREN...         SET      27     -0.18814   -0.0072387      0.15506      0.88749 REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION
REACTOME_REGULATION_OF_LIPID...         SET     116      0.13337      0.01061     0.070019     0.028414 REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA
REACTOME_FREE_FATTY_ACIDS_RE...         SET      10      0.43269     0.010136      0.26246     0.049624 REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION
REACTOME_SYNTHESIS_SECRETION...3        SET      12      0.58871     0.015106      0.19731    0.0014259 REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP
REACTOME_SIALIC_ACID_METABOL...         SET      32     0.023482   0.00098343      0.13981      0.43331 REACTOME_SIALIC_ACID_METABOLISM
REACTOME_SUMOYLATION_OF_SUMO...         SET      35     -0.15827   -0.0069316      0.14428      0.86367 REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS
REACTOME_CA2_PATHWAY                    SET      61    -0.059546   -0.0034403      0.10271      0.71896 REACTOME_CA2_PATHWAY
REACTOME_PCP_CE_PATHWAY                 SET      89    -0.011215  -0.00078208     0.085719      0.55205 REACTOME_PCP_CE_PATHWAY
REACTOME_SUMOYLATION_OF_INTR...         SET      29     0.026143    0.0010424      0.14315      0.42754 REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS
REACTOME_G_ALPHA_12_13_SIGNA...         SET      74     0.030361    0.0019313     0.099236      0.37982 REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS
REACTOME_SEMA4D_MEDIATED_INH...         SET       8      0.28306     0.005931      0.33383      0.19825 REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION
REACTOME_REDUCTION_OF_CYTOSO...         SET      11     -0.10003   -0.0024575       0.2807      0.63921 REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS
REACTOME_ADP_SIGNALLING_THRO...1        SET      24      -0.1787   -0.0064827      0.16395      0.86213 REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1
REACTOME_NETRIN_MEDIATED_REP...         SET       8      0.11485    0.0024064       0.3348      0.36579 REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS
REACTOME_CASPASE_ACTIVATION_...2        SET       9      0.90485      0.02011      0.33869    0.0037779 REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND
REACTOME_ROLE_OF_SECOND_MESS...         SET       9      0.41759    0.0092806       0.2597     0.053926 REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING
REACTOME_LYSOSPHINGOLIPID_AN...         SET      14      0.15528    0.0043035      0.19794      0.21638 REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS
REACTOME_CALCITONIN_LIKE_LIG...         SET       9      0.21633    0.0048078      0.29145      0.22897 REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS
REACTOME_NECTIN_NECL_TRANS_H...         SET       7     -0.19685   -0.0038584      0.33252      0.72307 REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION
REACTOME_TRANSPORT_OF_BILE_S...         SET      84     -0.15288    -0.010359      0.08915      0.95681 REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS
REACTOME_BICARBONATE_TRANSPO...         SET      10     -0.49044    -0.011489      0.25991      0.97041 REACTOME_BICARBONATE_TRANSPORTERS
REACTOME_SODIUM_CALCIUM_EXCH...         SET      11     -0.17826   -0.0043796      0.30117      0.72304 REACTOME_SODIUM_CALCIUM_EXCHANGERS
REACTOME_SODIUM_PROTON_EXCHA...         SET       7     -0.10738   -0.0021047      0.32173      0.63071 REACTOME_SODIUM_PROTON_EXCHANGERS
REACTOME_ARACHIDONATE_PRODUC...         SET       5      0.15965    0.0026448      0.36193      0.32958 REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG
REACTOME_CATION_COUPLED_CHLO...         SET       7     -0.16374   -0.0032095      0.27723      0.72262 REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS
REACTOME_SMALL_INTERFERING_R...         SET       9     -0.51186    -0.011376      0.24189      0.98282 REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS
REACTOME_SIRT1_NEGATIVELY_RE...         SET      42      0.11789    0.0056547      0.13008      0.18239 REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION
REACTOME_ERCC6_CSB_AND_EHMT2...         SET      50      0.17918    0.0093752      0.12259     0.071929 REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
REACTOME_MULTIFUNCTIONAL_ANI...         SET       9      0.22992    0.0051098      0.23515       0.1641 REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS
REACTOME_SODIUM_COUPLED_PHOS...         SET       5    -0.068386   -0.0011329      0.36007      0.57532 REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS
REACTOME_ACTIVATION_OF_RAC1             SET      12     -0.55568    -0.014259      0.26978      0.98028 REACTOME_ACTIVATION_OF_RAC1
REACTOME_REGULATION_OF_COMMI...         SET      10     -0.01618  -0.00037902      0.29491      0.52188 REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO
REACTOME_INACTIVATION_OF_CDC...         SET       7     -0.30339   -0.0059467      0.28716      0.85463 REACTOME_INACTIVATION_OF_CDC42_AND_RAC1
REACTOME_ORGANIC_ANION_TRANS...2        SET      10     -0.24182   -0.0056649      0.23062      0.85281 REACTOME_ORGANIC_ANION_TRANSPORTERS
REACTOME_ROLE_OF_ABL_IN_ROBO...         SET       8     -0.63518    -0.013309      0.29726      0.98369 REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING
REACTOME_GP1B_IX_V_ACTIVATIO...         SET      11     -0.18878    -0.004638      0.24807      0.77667 REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING
REACTOME_VASOPRESSIN_REGULAT...         SET      41     -0.13496   -0.0063961      0.13142      0.84777 REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS
REACTOME_SODIUM_COUPLED_SULP...         SET       5     -0.41169   -0.0068203      0.37321        0.865 REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS
REACTOME_PROTON_COUPLED_MONO...         SET       6     -0.25935   -0.0047065      0.30779      0.80027 REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT
REACTOME_FATTY_ACIDS_BOUND_T...         SET       8      0.46231    0.0096871      0.28549     0.052694 REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION
REACTOME_ZINC_EFFLUX_AND_COM...         SET       7    -0.015191  -0.00029776       0.3121      0.51941 REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY
REACTOME_UNBLOCKING_OF_NMDA_...         SET      19     -0.19194   -0.0061962      0.18203      0.85415 REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION
REACTOME_BINDING_OF_TCF_LEF_...         SET       8    -0.045448   -0.0009523      0.32439      0.55571 REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS
REACTOME_DEPOLYMERISATION_OF...         SET      14     0.040981    0.0011358       0.1986      0.41826 REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA
REACTOME_ZINC_INFLUX_INTO_CE...         SET      10     -0.24888   -0.0058301      0.24515      0.84498 REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY
REACTOME_NA_CL_DEPENDENT_NEU...         SET      18    -0.093901   -0.0029505      0.21296      0.67037 REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS
REACTOME_CREB1_PHOSPHORYLATI...2        SET      11     0.010314   0.00025339      0.29994      0.48628 REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE
REACTOME_CREB1_PHOSPHORYLATI...3        SET       8     0.073235    0.0015345      0.27644      0.39554 REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE
REACTOME_CREB1_PHOSPHORYLATI...1        SET      25     -0.29379    -0.010877      0.15333      0.97232 REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING
REACTOME_ACTIVATION_OF_NMDA_...         SET      86    -0.059796   -0.0040993     0.088817       0.7496 REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS
REACTOME_RAS_ACTIVATION_UPON...         SET      19     -0.33858     -0.01093      0.17207      0.97544 REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR
REACTOME_FREE_FATTY_ACID_REC...         SET       4      0.41266    0.0061148      0.47206      0.19102 REACTOME_FREE_FATTY_ACID_RECEPTORS
REACTOME_RSK_ACTIVATION                 SET       5     -0.17244   -0.0028568      0.34338      0.69223 REACTOME_RSK_ACTIVATION
REACTOME_FORMYL_PEPTIDE_RECE...         SET       8     -0.16073   -0.0033679      0.31297      0.69622 REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS
REACTOME_RELAXIN_RECEPTORS              SET       7      0.15805    0.0030979      0.28375      0.28877 REACTOME_RELAXIN_RECEPTORS
REACTOME_TYPE_I_HEMIDESMOSOM...         SET      11     -0.31652   -0.0077763      0.24498      0.90181 REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY
REACTOME_SYNTHESIS_OF_DOLICH...         SET       5     -0.43104   -0.0071409      0.28038      0.93789 REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE
REACTOME_SYNTHESIS_OF_GDP_MA...         SET       4      0.92359     0.013686      0.41245     0.012575 REACTOME_SYNTHESIS_OF_GDP_MANNOSE
REACTOME_SYNTHESIS_OF_UDP_N_...         SET       7     -0.33462   -0.0065588      0.42597      0.78393 REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE
REACTOME_REGULATION_OF_CYTOS...         SET       7    -0.037802  -0.00074095      0.33863      0.54444 REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS
REACTOME_INTERLEUKIN_1_FAMIL...         SET     134    -0.016734   -0.0014301     0.071086      0.59305 REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
REACTOME_NRCAM_INTERACTIONS             SET       6      0.40572    0.0073628      0.32343      0.10485 REACTOME_NRCAM_INTERACTIONS
REACTOME_CHL1_INTERACTIONS              SET       9      0.19886    0.0044195      0.31459      0.26365 REACTOME_CHL1_INTERACTIONS
REACTOME_NEUROFASCIN_INTERAC...         SET       6      0.48614    0.0088221      0.30243     0.053989 REACTOME_NEUROFASCIN_INTERACTIONS
REACTOME_INTERLEUKIN_12_FAMI...         SET      52      0.14626    0.0078039      0.10153     0.074868 REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
REACTOME_INTERLEUKIN_17_SIGN...         SET      66    0.0060241   0.00036198     0.097189      0.47529 REACTOME_INTERLEUKIN_17_SIGNALING
REACTOME_INTERLEUKIN_1_PROCE...         SET       8      0.62238     0.013041      0.26419    0.0092482 REACTOME_INTERLEUKIN_1_PROCESSING
REACTOME_SIGNALING_BY_INTERL...         SET     427      0.10444     0.015803      0.03952    0.0041159 REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_OTHER_INTERLEUKIN_S...         SET      24      0.12497    0.0045335      0.15729      0.21345 REACTOME_OTHER_INTERLEUKIN_SIGNALING
REACTOME_ACTIVATION_OF_THE_A...         SET      10     0.011134   0.00026083      0.25347      0.48248 REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS
REACTOME_BUTYRATE_RESPONSE_F...         SET      17      0.22447    0.0068549      0.17924      0.10523 REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA
REACTOME_AUF1_HNRNP_D0_BINDS...         SET      54     -0.16906   -0.0091917      0.11643      0.92674 REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA
REACTOME_TRISTETRAPROLIN_TTP...         SET      16      0.26654    0.0078965      0.18144     0.070925 REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA
REACTOME_HUR_ELAVL1_BINDS_AN...         SET       8      0.26729    0.0056008      0.26179      0.15363 REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA
REACTOME_KSRP_KHSRP_BINDS_AN...         SET      17      0.11768    0.0035936      0.17578      0.25161 REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA
REACTOME_INTERLEUKIN_2_FAMIL...         SET      39      0.11931     0.005515      0.13818      0.19396 REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
REACTOME_TRANSCRIPTIONAL_REG...11       SET      30     0.087806    0.0035607      0.15312      0.28317 REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS
REACTOME_SUMOYLATION_OF_CHRO...         SET      64     -0.11784   -0.0069729     0.098916      0.88322 REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS
REACTOME_SUMOYLATION_OF_RNA_...         SET      47     0.022677    0.0011505      0.11684      0.42306 REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS
REACTOME_ASYMMETRIC_LOCALIZA...         SET      62     0.084527    0.0049234      0.10363      0.20735 REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS
REACTOME_SUMOYLATION_OF_DNA_...3        SET      46    -0.068505   -0.0034384      0.11904      0.71751 REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS
REACTOME_DEGRADATION_OF_AXIN            SET      54    -0.046169   -0.0025102      0.11433      0.65683 REACTOME_DEGRADATION_OF_AXIN
REACTOME_DEGRADATION_OF_DVL             SET      56    -0.012377  -0.00068523      0.11234      0.54386 REACTOME_DEGRADATION_OF_DVL
REACTOME_DISASSEMBLY_OF_THE_...         SET      29    -0.045436   -0.0018116      0.12857       0.6381 REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE
REACTOME_REGULATION_OF_FZD_B...         SET      21      0.32591      0.01106      0.17293      0.02975 REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION
REACTOME_REPRESSION_OF_WNT_T...         SET      14     -0.19023   -0.0052723      0.23626      0.78964 REACTOME_REPRESSION_OF_WNT_TARGET_GENES
REACTOME_SUMOYLATION_OF_DNA_...2        SET      16      -0.0229  -0.00067845      0.18192      0.55009 REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS
REACTOME_SUMOYLATION_OF_IMMU...         SET      10      0.22021    0.0051586      0.22817      0.16725 REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS
REACTOME_SIGNALING_BY_WNT_IN...         SET      32    -0.078406   -0.0032836      0.13094      0.72534 REACTOME_SIGNALING_BY_WNT_IN_CANCER
REACTOME_PHOSPHORYLATION_SIT...         SET      14     -0.37016    -0.010259      0.18516       0.9772 REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX
REACTOME_INTERCONVERSION_OF_...         SET      27     -0.28764    -0.011067      0.15085      0.97172 REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES
REACTOME_PRESYNAPTIC_FUNCTIO...         SET      20    -0.052216   -0.0017294      0.16725      0.62255 REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS
REACTOME_DEFECTIVE_GALNT3_CA...         SET      16      0.10754     0.003186      0.21567      0.30902 REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC
REACTOME_DEFECTIVE_LFNG_CAUS...         SET       5     -0.20562   -0.0034065      0.33438       0.7307 REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3
REACTOME_DEFECTIVE_C1GALT1C1...         SET      16     0.044164    0.0013084      0.21583      0.41894 REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS
REACTOME_WNT5A_DEPENDENT_INT...2        SET      15     -0.10646    -0.003054      0.19573      0.70675 REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4
REACTOME_INTERLEUKIN_3_INTER...         SET      44      0.27563     0.013531      0.13061     0.017425 REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
REACTOME_WNT5A_DEPENDENT_INT...1        SET      13     -0.47838    -0.012776       0.2291       0.9816 REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2
REACTOME_O_LINKED_GLYCOSYLAT...1        SET     108    0.0016574   0.00012725     0.082574      0.49199 REACTOME_O_LINKED_GLYCOSYLATION
REACTOME_O_GLYCOSYLATION_OF_...         SET      38      0.22615     0.010319       0.1473     0.062366 REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS
REACTOME_MITOPHAGY                      SET      28      0.32736     0.012826      0.14327     0.011167 REACTOME_MITOPHAGY
REACTOME_PINK_PARKIN_MEDIATE...         SET      22      0.26578    0.0092316      0.16241     0.050879 REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY
REACTOME_UPTAKE_AND_FUNCTION...1        SET      11      0.19219    0.0047219      0.26797      0.23662 REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS
REACTOME_VEGFR2_MEDIATED_VAS...         SET      26    -0.020306  -0.00076667       0.1587       0.5509 REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY
REACTOME_VEGFR2_MEDIATED_CEL...         SET      19    -0.080334   -0.0025933       0.1742      0.67766 REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION
REACTOME_MISCELLANEOUS_TRANS...         SET      24       0.1885    0.0068382      0.16645      0.12872 REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS
REACTOME_POSITIVE_EPIGENETIC...         SET      80      0.14953    0.0098886     0.090234     0.048752 REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
REACTOME_NEGATIVE_EPIGENETIC...         SET      83      0.18751     0.012629      0.08562      0.01427 REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
REACTOME_TOXICITY_OF_BOTULIN...         SET       5     -0.46295   -0.0076696      0.34651      0.90922 REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D
REACTOME_DISEASES_OF_IMMUNE_...         SET      22      0.21238    0.0073767      0.17128      0.10751 REACTOME_DISEASES_OF_IMMUNE_SYSTEM
REACTOME_DNA_METHYLATION                SET      40      0.19573    0.0091628      0.13761     0.077468 REACTOME_DNA_METHYLATION
REACTOME_UPTAKE_AND_FUNCTION...2        SET       6       0.2801    0.0050831      0.28512      0.16296 REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN
REACTOME_UPTAKE_AND_ACTIONS_...         SET      29      0.13798    0.0055013      0.14009      0.16235 REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS
REACTOME_MISSPLICED_LRP5_MUT...         SET       6      0.63379     0.011502      0.37474     0.045399 REACTOME_MISSPLICED_LRP5_MUTANTS_HAVE_ENHANCED_BETA_CATENIN_DEPENDENT_SIGNALING
REACTOME_RNF_MUTANTS_SHOW_EN...         SET       8      0.48128     0.010084      0.24694      0.02566 REACTOME_RNF_MUTANTS_SHOW_ENHANCED_WNT_SIGNALING_AND_PROLIFERATION
REACTOME_CASPASE_ACTIVATION_...3        SET      25      0.11154    0.0041298      0.16008      0.24296 REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY
REACTOME_TNFR1_INDUCED_PROAP...         SET      13      0.14442     0.003857      0.19079      0.22454 REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING
REACTOME_PROGRAMMED_CELL_DEA...         SET     172     0.035649    0.0034479     0.061474      0.28099 REACTOME_PROGRAMMED_CELL_DEATH
REACTOME_REGULATION_OF_TNFR1...         SET      31    -0.019658  -0.00081031      0.13468      0.55802 REACTOME_REGULATION_OF_TNFR1_SIGNALING
