# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_DOWNSTREAM_SIGNALIN...4        SET      24    -0.052043    -0.001888      0.15227      0.63374 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3
REACTOME_PI_3K_CASCADE_FGFR3            SET      17    -0.027837  -0.00085008      0.20194      0.55482 REACTOME_PI_3K_CASCADE_FGFR3
REACTOME_FRS_MEDIATED_FGFR4_...         SET      21      0.13632    0.0046264      0.16778      0.20826 REACTOME_FRS_MEDIATED_FGFR4_SIGNALING
REACTOME_DOWNSTREAM_SIGNALIN...5        SET      26    -0.055449   -0.0020935      0.14786      0.64618 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4
REACTOME_SHC_MEDIATED_CASCAD...3        SET      19     0.072958    0.0023552      0.16709      0.33119 REACTOME_SHC_MEDIATED_CASCADE_FGFR4
REACTOME_PI_3K_CASCADE_FGFR4            SET      19    -0.035911   -0.0011593      0.19196       0.5742 REACTOME_PI_3K_CASCADE_FGFR4
REACTOME_NEGATIVE_REGULATION...2        SET      32      0.15192    0.0063624      0.14259      0.14335 REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING
REACTOME_NEGATIVE_REGULATION...3        SET      33     0.084485     0.003593      0.14359      0.27815 REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING
REACTOME_NEGATIVE_REGULATION...4        SET      28      0.13713    0.0053728      0.15334      0.18558 REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING
REACTOME_NEGATIVE_REGULATION...5        SET      30      0.12272    0.0049766      0.14883      0.20481 REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING
REACTOME_SIGNALING_BY_FGFR1             SET      49     0.034911    0.0018084      0.11069      0.37624 REACTOME_SIGNALING_BY_FGFR1
REACTOME_SIGNALING_BY_FGFR2             SET      72      0.11608     0.007284     0.092085      0.10374 REACTOME_SIGNALING_BY_FGFR2
REACTOME_SIGNALING_BY_FGFR3             SET      39     0.036892    0.0017053       0.1226      0.38175 REACTOME_SIGNALING_BY_FGFR3
REACTOME_SIGNALING_BY_FGFR4             SET      40     0.011302   0.00052906       0.1213      0.46288 REACTOME_SIGNALING_BY_FGFR4
REACTOME_SIGNALING_BY_FGFR2_...2        SET      42      0.13472    0.0064622      0.12127      0.13331 REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE
REACTOME_SIGNALING_BY_FGFR4_...         SET      11     -0.03462  -0.00085055      0.22193      0.56198 REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE
REACTOME_SIGNALING_BY_FGFR1_...         SET      38     0.081424    0.0037154      0.12869      0.26346 REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE
REACTOME_TRANSLESION_SYNTHES...2        SET      17     0.093399    0.0028522      0.19147      0.31285 REACTOME_TRANSLESION_SYNTHESIS_BY_POLK
REACTOME_TERMINATION_OF_TRAN...         SET      32      0.13367    0.0055981       0.1426      0.17429 REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS
REACTOME_REGULATION_OF_RAS_B...         SET      67    0.0035177   0.00021297     0.096442      0.48545 REACTOME_REGULATION_OF_RAS_BY_GAPS
REACTOME_FGFRL1_MODULATION_O...         SET      13      0.14128    0.0037731      0.22752      0.26732 REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING
REACTOME_RESPONSE_TO_METAL_I...         SET      14     -0.13693    -0.003795      0.31344      0.66889 REACTOME_RESPONSE_TO_METAL_IONS
REACTOME_CLEC7A_INFLAMMASOME...         SET       5      0.93027     0.015411      0.34813    0.0037717 REACTOME_CLEC7A_INFLAMMASOME_PATHWAY
REACTOME_METALLOTHIONEINS_BI...         SET      11     -0.27646   -0.0067921      0.39514      0.75792 REACTOME_METALLOTHIONEINS_BIND_METALS
REACTOME_FORMATION_OF_XYLULO...         SET       5     0.010569   0.00017509      0.37207      0.48867 REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE
REACTOME_MELANIN_BIOSYNTHESIS           SET       5     -0.71803    -0.011895      0.41376      0.95865 REACTOME_MELANIN_BIOSYNTHESIS
REACTOME_DISEASES_OF_CARBOHY...         SET      32     0.075244    0.0031512      0.14163      0.29761 REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM
REACTOME_DISEASES_OF_SIGNAL_...         SET     362     0.041262    0.0057591     0.041568      0.16045 REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
REACTOME_INFECTIOUS_DISEASE             SET     674     0.044001    0.0083064     0.030691     0.075843 REACTOME_INFECTIOUS_DISEASE
REACTOME_RHO_GTPASES_ACTIVAT...10       SET      34   -0.0031572  -0.00013628      0.14094      0.50894 REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES
REACTOME_RHO_GTPASES_ACTIVAT...2        SET     133    -0.021594   -0.0018386     0.065563      0.62906 REACTOME_RHO_GTPASES_ACTIVATE_FORMINS
REACTOME_RHO_GTPASES_ACTIVAT...8        SET       9      0.34494     0.007666      0.26327     0.095069 REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS
REACTOME_TNFR2_NON_CANONICAL...         SET      97      0.00358   0.00026057     0.082215      0.48263 REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_RHO_GTPASES_ACTIVAT...5        SET      22    -0.084197   -0.0029245      0.16709      0.69283 REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES
REACTOME_DISEASES_OF_METABOL...         SET     232     0.087824    0.0098488     0.051941     0.045444 REACTOME_DISEASES_OF_METABOLISM
REACTOME_TNFS_BIND_THEIR_PHY...         SET      27     0.092842     0.003572      0.16306      0.28456 REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS
REACTOME_RAF_ACTIVATION                 SET      29     0.012709   0.00050674      0.13074      0.46128 REACTOME_RAF_ACTIVATION
REACTOME_MAP2K_AND_MAPK_ACTI...         SET      38    0.0014602   6.6628e-05      0.11886       0.4951 REACTOME_MAP2K_AND_MAPK_ACTIVATION
REACTOME_CONSTITUTIVE_SIGNAL...2        SET      25      0.06883    0.0025483      0.17423       0.3464 REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER
REACTOME_NEGATIVE_FEEDBACK_R...         SET       6     -0.17879   -0.0032445      0.32079      0.71135 REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY
REACTOME_NEGATIVE_REGULATION...6        SET      38     0.011151   0.00050883      0.12292      0.46386 REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY
REACTOME_TNF_RECEPTOR_SUPERF...         SET      16      0.42448     0.012576      0.17791    0.0085242 REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_PROTEIN_REPAIR                 SET       6     -0.43168   -0.0078338      0.38031      0.87182 REACTOME_PROTEIN_REPAIR
REACTOME_DEFECTIVE_CFTR_CAUS...         SET      60    -0.034945   -0.0020024      0.10318      0.63257 REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS
REACTOME_LGI_ADAM_INTERACTIO...         SET      14     -0.13474   -0.0037342      0.18829      0.76287 REACTOME_LGI_ADAM_INTERACTIONS
REACTOME_MAPK_FAMILY_SIGNALI...         SET     284    -0.054255   -0.0067219     0.047199      0.87481 REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
REACTOME_SURFACTANT_METABOLI...         SET      29      0.16018    0.0063864      0.15613      0.15247 REACTOME_SURFACTANT_METABOLISM
REACTOME_MAP3K8_TPL2_DEPENDE...         SET      15      0.13763    0.0039482      0.20264      0.24851 REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION
REACTOME_HDR_THROUGH_SINGLE_...         SET      37    -0.092968    -0.004186      0.12801      0.76616 REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA
REACTOME_HDR_THROUGH_MMEJ_AL...         SET      10      0.17349     0.004064      0.19253      0.18378 REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ
REACTOME_HDR_THROUGH_HOMOLOG...         SET      65      0.14264    0.0085062     0.096206     0.069091 REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR
REACTOME_REGULATION_OF_TLR_B...         SET      19      0.11394    0.0036782      0.20562      0.28975 REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND
REACTOME_MAPK6_MAPK4_SIGNALI...         SET      89    -0.060746    -0.004236     0.087214      0.75694 REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_DISEASES_ASSOCIATED...5        SET       9      0.12488    0.0027754       0.2993      0.33825 REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM
REACTOME_DEUBIQUITINATION               SET     248     -0.01317   -0.0015263     0.049771      0.60434 REACTOME_DEUBIQUITINATION
REACTOME_DEFECTIVE_CSF2RB_CA...         SET       7       0.2661    0.0052158      0.34315      0.21904 REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5
REACTOME_UCH_PROTEINASES                SET      88    -0.029005   -0.0020113     0.089878      0.62654 REACTOME_UCH_PROTEINASES
REACTOME_JOSEPHIN_DOMAIN_DUBS           SET      11     -0.03584  -0.00088054      0.24949      0.55711 REACTOME_JOSEPHIN_DOMAIN_DUBS
REACTOME_UB_SPECIFIC_PROCESS...         SET     176      0.02356    0.0023048     0.058584      0.34378 REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
REACTOME_OVARIAN_TUMOR_DOMAI...         SET      35     0.012094   0.00052964       0.1248       0.4614 REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES
REACTOME_METALLOPROTEASE_DUBS           SET      25     0.097017    0.0035919      0.15621      0.26729 REACTOME_METALLOPROTEASE_DUBS
REACTOME_CD22_MEDIATED_BCR_R...         SET       5     -0.26558   -0.0043997      0.35003      0.77598 REACTOME_CD22_MEDIATED_BCR_REGULATION
REACTOME_DNA_DOUBLE_STRAND_B...1        SET     151     0.072472    0.0065714     0.063489      0.12684 REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR
REACTOME_RESOLUTION_OF_D_LOO...1        SET      32      0.20492     0.008582      0.12957     0.056882 REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES
REACTOME_HOMOLOGY_DIRECTED_R...         SET     123     0.069175    0.0056655     0.069206      0.15877 REACTOME_HOMOLOGY_DIRECTED_REPAIR
REACTOME_SENSING_OF_DNA_DOUB...         SET       6      0.38282    0.0069472      0.27251     0.080051 REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS
REACTOME_RESOLUTION_OF_D_LOO...2        SET      26     0.084991    0.0032089      0.15104      0.28682 REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA
REACTOME_NONHOMOLOGOUS_END_J...         SET      56    -0.053316   -0.0029518      0.10206       0.6993 REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ
REACTOME_HOMOLOGOUS_DNA_PAIR...         SET      42    -0.096376   -0.0046228      0.12333      0.78272 REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE
REACTOME_DNA_DOUBLE_STRAND_B...2        SET      64     0.010211   0.00060421     0.095421      0.45739 REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE
REACTOME_PROCESSING_OF_DNA_D...         SET      85    -0.043555   -0.0029685     0.084483      0.69691 REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS
REACTOME_CARGO_CONCENTRATION...         SET      31    -0.051868    -0.002138      0.13277      0.65197 REACTOME_CARGO_CONCENTRATION_IN_THE_ER
REACTOME_DNA_DAMAGE_RECOGNIT...         SET      36     -0.12089   -0.0053691      0.13052      0.82282 REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER
REACTOME_GAP_FILLING_DNA_REP...         SET      25       0.1807    0.0066902      0.14797      0.11102 REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER
REACTOME_GLOBAL_GENOME_NUCLE...         SET      82     0.069397    0.0046459     0.080511      0.19436 REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
REACTOME_DUAL_INCISION_IN_GG...         SET      40      0.17596    0.0082371      0.12178      0.07425 REACTOME_DUAL_INCISION_IN_GG_NER
REACTOME_HIGHLY_SODIUM_PERME...         SET       7        0.296    0.0058018      0.25368      0.12165 REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS
REACTOME_HIGHLY_CALCIUM_PERM...1        SET       9      0.50644     0.011255      0.31374     0.053254 REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS
REACTOME_FORMATION_OF_TC_NER...         SET      52      0.18393    0.0098141      0.10061     0.033766 REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX
REACTOME_TRANSCRIPTION_COUPL...         SET      77      0.16254     0.010546        0.082     0.023738 REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER
REACTOME_DUAL_INCISION_IN_TC...         SET      64      0.21142     0.012511     0.093197     0.011655 REACTOME_DUAL_INCISION_IN_TC_NER
REACTOME_TRNA_MODIFICATION_I...2        SET      41     -0.14528   -0.0068854      0.12122      0.88463 REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
REACTOME_SYNTHESIS_OF_WYBUTO...         SET       6      0.31901    0.0057892      0.30092      0.14455 REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE
REACTOME_INTERLEUKIN_6_FAMIL...         SET      24     -0.10582   -0.0038387      0.17274      0.72992 REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING
REACTOME_INTERLEUKIN_10_SIGN...         SET      43     -0.12945   -0.0062824       0.1301      0.84012 REACTOME_INTERLEUKIN_10_SIGNALING
REACTOME_TRNA_PROCESSING_IN_...2        SET      55    -0.081376   -0.0044651      0.10372      0.78365 REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS
REACTOME_TRNA_PROCESSING_IN_...1        SET       4    -0.068901    -0.001021       0.3528      0.57742 REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION
REACTOME_ERBB2_REGULATES_CEL...         SET      15       0.4114     0.011801      0.20007     0.019888 REACTOME_ERBB2_REGULATES_CELL_MOTILITY
REACTOME_INTERLEUKIN_4_AND_I...         SET     101    -0.042403   -0.0031489     0.080736      0.70028 REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
REACTOME_TRNA_MODIFICATION_I...1        SET       8      0.15949    0.0033419       0.2481      0.26017 REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION
REACTOME_GDP_FUCOSE_BIOSYNTH...         SET       6      0.12202    0.0022144       0.2843      0.33389 REACTOME_GDP_FUCOSE_BIOSYNTHESIS
REACTOME_IL_6_TYPE_CYTOKINE_...         SET      17      0.14283    0.0043616      0.20098      0.23865 REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS
REACTOME_RRNA_MODIFICATION_I...2        SET      58     -0.04497   -0.0025337     0.093535      0.68466 REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
REACTOME_TP53_REGULATES_TRAN...3        SET      48     0.011953    0.0006128      0.10679      0.45544 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES
REACTOME_RRNA_MODIFICATION_I...1        SET       6      -0.4071   -0.0073878      0.28864      0.92078 REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION
REACTOME_NEUREXINS_AND_NEURO...         SET      51    -0.088504   -0.0046768      0.11111      0.78715 REACTOME_NEUREXINS_AND_NEUROLIGINS
REACTOME_PROTEIN_PROTEIN_INT...         SET      77    -0.031302    -0.002031     0.092769       0.6321 REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES
REACTOME_TP53_REGULATES_TRAN...6        SET      62      0.11184    0.0065141     0.094627      0.11864 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES
REACTOME_CHOLINE_CATABOLISM             SET       6     -0.02511  -0.00045568      0.35075      0.52854 REACTOME_CHOLINE_CATABOLISM
REACTOME_NEUTROPHIL_DEGRANUL...         SET     455    -0.013481    -0.002104       0.0362       0.6452 REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_COMPLEX_I_BIOGENESIS           SET      47     -0.12446   -0.0063144      0.10716      0.87726 REACTOME_COMPLEX_I_BIOGENESIS
REACTOME_METAL_SEQUESTRATION...         SET       6      0.21077     0.003825       0.2914      0.23475 REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS
REACTOME_SIGNALING_BY_MODERA...         SET      43     0.015911   0.00077218      0.11254      0.44378 REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS
REACTOME_ONCOGENIC_MAPK_SIGN...         SET      70    -0.012956   -0.0008017     0.091243      0.55646 REACTOME_ONCOGENIC_MAPK_SIGNALING
REACTOME_ANTIMICROBIAL_PEPTI...         SET      86      0.15156      0.01039     0.098787     0.062492 REACTOME_ANTIMICROBIAL_PEPTIDES
REACTOME_TP53_REGULATES_TRAN...7        SET      20     -0.37911    -0.012556      0.17154      0.98644 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE
REACTOME_TP53_REGULATES_TRAN...10       SET      13    -0.040182   -0.0010732      0.21168      0.57527 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
REACTOME_TP53_REGULATES_TRAN...2        SET      12    -0.047765   -0.0012257       0.2031      0.59296 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES
REACTOME_TP53_REGULATES_TRAN...5        SET      12     0.018733    0.0004807      0.24185      0.46913 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
REACTOME_FGFR2_ALTERNATIVE_S...         SET      27      0.29534     0.011363      0.14965     0.024226 REACTOME_FGFR2_ALTERNATIVE_SPLICING
REACTOME_TP53_REGULATES_TRAN...9        SET      17    -0.064544    -0.001971       0.1805      0.63967 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST
REACTOME_TP53_REGULATES_TRAN...1        SET      21     0.033061     0.001122      0.16712      0.42159 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN
REACTOME_TP53_REGULATES_TRAN...8        SET      14     0.041085    0.0011386      0.18578      0.41249 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST
REACTOME_REGULATION_OF_TP53_...5        SET      88    -0.002552  -0.00017696     0.082179      0.51239 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION
REACTOME_REGULATION_OF_TP53_...2        SET      29     -0.17022   -0.0067869      0.14388       0.8816 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION
REACTOME_REGULATION_OF_TP53_...3        SET      14     -0.07855    -0.002177       0.2026      0.65088 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS
REACTOME_REGULATION_OF_TP53_...4        SET      19    -0.095177   -0.0030725      0.16665      0.71603 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION
REACTOME_KERATINIZATION                 SET     201      0.09061    0.0094661     0.079582      0.12745 REACTOME_KERATINIZATION
REACTOME_REGULATION_OF_TP53_...6        SET      37   -0.0068853  -0.00031002      0.12425       0.5221 REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION
REACTOME_METABOLISM_OF_FAT_S...         SET      46     -0.02487   -0.0012483      0.11233      0.58761 REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS
REACTOME_SIGNALING_BY_MET               SET      78     -0.12859    -0.008397     0.090509      0.92229 REACTOME_SIGNALING_BY_MET
REACTOME_MET_RECEPTOR_ACTIVA...         SET       6      0.59686     0.010831      0.34342     0.041114 REACTOME_MET_RECEPTOR_ACTIVATION
REACTOME_NEGATIVE_REGULATION...7        SET      20       0.1479    0.0048985      0.18611      0.21339 REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY
REACTOME_PTEN_REGULATION                SET     134    -0.072356   -0.0061835     0.068253      0.85545 REACTOME_PTEN_REGULATION
REACTOME_RNA_POLYMERASE_II_T...1        SET      74     0.031357    0.0019947      0.08502      0.35614 REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES
REACTOME_COPI_MEDIATED_ANTER...         SET     100    -0.022244   -0.0016437     0.071598      0.62198 REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT
REACTOME_FORMATION_OF_THE_CO...         SET     124    0.0038777   0.00031887     0.089944      0.48281 REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE
REACTOME_COPI_DEPENDENT_GOLG...         SET      96    -0.051132   -0.0037025     0.076763      0.74732 REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_COPI_INDEPENDENT_GO...         SET      51     0.038222    0.0020197      0.10986      0.36396 REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_INTRA_GOLGI_TRAFFIC            SET      43     0.064228    0.0031171      0.11288      0.28469 REACTOME_INTRA_GOLGI_TRAFFIC
REACTOME_RETROGRADE_TRANSPOR...         SET      47     0.060684    0.0030787      0.10566      0.28288 REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK
REACTOME_INTRA_GOLGI_AND_RET...         SET     196    -0.027159   -0.0028022     0.053856      0.69297 REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC
REACTOME_PI5P_REGULATES_TP53...         SET       9     0.024633   0.00054744      0.24223       0.4595 REACTOME_PI5P_REGULATES_TP53_ACETYLATION
REACTOME_COOPERATION_OF_PDCL...         SET      41     -0.16846   -0.0079835      0.11991      0.91996 REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING
REACTOME_GLYCEROPHOSPHOLIPID...2        SET       7     -0.18854   -0.0036955      0.30327      0.73292 REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM
REACTOME_ASSEMBLY_OF_THE_ORC...         SET       6     -0.38297   -0.0069499      0.35558      0.85926 REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION
REACTOME_MITOTIC_PROPHASE               SET     116    -0.023258   -0.0018502     0.072837      0.62525 REACTOME_MITOTIC_PROPHASE
REACTOME_MITOTIC_TELOPHASE_C...         SET      11     -0.69724     -0.01713      0.23442      0.99853 REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS
REACTOME_M_PHASE                        SET     377    -0.018735   -0.0026674     0.039859      0.68083 REACTOME_M_PHASE
REACTOME_G2_PHASE                       SET       5    -0.027527  -0.00045603      0.28832      0.53803 REACTOME_G2_PHASE
REACTOME_DNA_REPLICATION_INI...         SET       6      0.64822     0.011763       0.3691     0.039535 REACTOME_DNA_REPLICATION_INITIATION
REACTOME_DNA_REPLICATION_PRE...         SET      81     0.057503    0.0038263     0.085249      0.24999 REACTOME_DNA_REPLICATION_PRE_INITIATION
REACTOME_SWITCHING_OF_ORIGIN...         SET      89    0.0079012   0.00055098     0.079898      0.46061 REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE
REACTOME_CYCLIN_A_B1_B2_ASSO...         SET      24      0.08977    0.0032566      0.15499      0.28123 REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
REACTOME_G2_M_DNA_REPLICATIO...         SET       5     -0.10776   -0.0017853      0.55375      0.57715 REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT
REACTOME_STABILIZATION_OF_P53           SET      56     -0.04754   -0.0026321      0.11369      0.66209 REACTOME_STABILIZATION_OF_P53
REACTOME_G1_S_DNA_DAMAGE_CHE...         SET      67    -0.010534  -0.00063773      0.10148      0.54134 REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
REACTOME_MITOTIC_SPINDLE_CHE...         SET     107    -0.067831   -0.0051838     0.072069      0.82669 REACTOME_MITOTIC_SPINDLE_CHECKPOINT
REACTOME_CYCLIN_A_CDK2_ASSOC...         SET      84     0.016391    0.0011106     0.084345      0.42296 REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
REACTOME_FRUCTOSE_CATABOLISM            SET       5     -0.32042   -0.0053083       0.5431       0.7224 REACTOME_FRUCTOSE_CATABOLISM
REACTOME_GALACTOSE_CATABOLISM           SET       4      0.13366    0.0019806      0.41594      0.37398 REACTOME_GALACTOSE_CATABOLISM
REACTOME_UREA_CYCLE                     SET       9      0.31476    0.0069953      0.26328      0.11595 REACTOME_UREA_CYCLE
REACTOME_HISTIDINE_CATABOLISM           SET       8       0.3208    0.0067218      0.25871       0.1075 REACTOME_HISTIDINE_CATABOLISM
REACTOME_PROPIONYL_COA_CATAB...         SET       5      0.25807    0.0042754      0.37182      0.24382 REACTOME_PROPIONYL_COA_CATABOLISM
REACTOME_LYSINE_CATABOLISM              SET      12     0.080041    0.0020538       0.1968      0.34211 REACTOME_LYSINE_CATABOLISM
REACTOME_CREATINE_METABOLISM            SET      10    -0.073623   -0.0017247      0.21962      0.63127 REACTOME_CREATINE_METABOLISM
REACTOME_PENTOSE_PHOSPHATE_P...         SET      12     -0.12879   -0.0033047      0.20808      0.73201 REACTOME_PENTOSE_PHOSPHATE_PATHWAY
REACTOME_MRNA_EDITING_C_TO_U...         SET       8     -0.28492     -0.00597      0.32483      0.80978 REACTOME_MRNA_EDITING_C_TO_U_CONVERSION
REACTOME_TRNA_PROCESSING                SET     102    -0.093187   -0.0069541     0.076166      0.88942 REACTOME_TRNA_PROCESSING
REACTOME_RRNA_PROCESSING                SET     187    -0.020549   -0.0020714     0.052423      0.65246 REACTOME_RRNA_PROCESSING
REACTOME_EUKARYOTIC_TRANSLAT...2        SET     107    0.0031063   0.00023739     0.069574      0.48219 REACTOME_EUKARYOTIC_TRANSLATION_INITIATION
REACTOME_RECYCLING_OF_EIF2_G...         SET       7      0.67401     0.013211      0.25768    0.0044561 REACTOME_RECYCLING_OF_EIF2_GDP
