# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_DOWNSTREAM_SIGNALIN...5        SET      26    -0.078591   -0.0029673      0.14745      0.70298 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4
REACTOME_SHC_MEDIATED_CASCAD...3        SET      19      -0.1849   -0.0059688      0.16663      0.86642 REACTOME_SHC_MEDIATED_CASCADE_FGFR4
REACTOME_PI_3K_CASCADE_FGFR4            SET      19     0.026733     0.000863      0.19143      0.44447 REACTOME_PI_3K_CASCADE_FGFR4
REACTOME_NEGATIVE_REGULATION...2        SET      32      0.27332     0.011447      0.14218     0.027292 REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING
REACTOME_NEGATIVE_REGULATION...3        SET      33       0.2718     0.011559      0.14318     0.028835 REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING
REACTOME_NEGATIVE_REGULATION...4        SET      28      0.24185    0.0094754      0.15291      0.05687 REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING
REACTOME_NEGATIVE_REGULATION...5        SET      30      0.25041     0.010155      0.14841     0.045784 REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING
REACTOME_SIGNALING_BY_FGFR1             SET      49      0.12392     0.006419      0.11038       0.1308 REACTOME_SIGNALING_BY_FGFR1
REACTOME_SIGNALING_BY_FGFR2             SET      72     0.010519   0.00066008     0.091834       0.4544 REACTOME_SIGNALING_BY_FGFR2
REACTOME_SIGNALING_BY_FGFR3             SET      39     0.083859    0.0038764      0.12226       0.2464 REACTOME_SIGNALING_BY_FGFR3
REACTOME_SIGNALING_BY_FGFR4             SET      40     0.089347    0.0041825      0.12096      0.23007 REACTOME_SIGNALING_BY_FGFR4
REACTOME_SIGNALING_BY_FGFR2_...2        SET      42     0.016645   0.00079838      0.12094      0.44527 REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE
REACTOME_SIGNALING_BY_FGFR4_...         SET      11     -0.10945    -0.002689      0.22131      0.68954 REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE
REACTOME_SIGNALING_BY_FGFR1_...         SET      38     0.038023     0.001735      0.12833       0.3835 REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE
REACTOME_TRANSLESION_SYNTHES...2        SET      17     0.025266   0.00077157      0.19094      0.44737 REACTOME_TRANSLESION_SYNTHESIS_BY_POLK
REACTOME_TERMINATION_OF_TRAN...         SET      32     -0.13211   -0.0055329      0.14221      0.82356 REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS
REACTOME_REGULATION_OF_RAS_B...         SET      67      0.14269    0.0086387     0.096169     0.068943 REACTOME_REGULATION_OF_RAS_BY_GAPS
REACTOME_FGFRL1_MODULATION_O...         SET      13      0.19293    0.0051526      0.22689      0.19758 REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING
REACTOME_RESPONSE_TO_METAL_I...         SET      14     0.076814    0.0021289      0.31258      0.40294 REACTOME_RESPONSE_TO_METAL_IONS
REACTOME_CLEC7A_INFLAMMASOME...         SET       5    -0.070554   -0.0011688      0.34724       0.5805 REACTOME_CLEC7A_INFLAMMASOME_PATHWAY
REACTOME_METALLOTHIONEINS_BI...         SET      11      0.26335    0.0064701      0.39405      0.25197 REACTOME_METALLOTHIONEINS_BIND_METALS
REACTOME_FORMATION_OF_XYLULO...         SET       5    -0.016232  -0.00026891      0.37104      0.51745 REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE
REACTOME_MELANIN_BIOSYNTHESIS           SET       5      -0.3911   -0.0064793      0.41264      0.82838 REACTOME_MELANIN_BIOSYNTHESIS
REACTOME_DISEASES_OF_CARBOHY...         SET      32    -0.013916   -0.0005828      0.14123      0.53924 REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM
REACTOME_DISEASES_OF_SIGNAL_...         SET     362     0.029949    0.0041802     0.041454        0.235 REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
REACTOME_INFECTIOUS_DISEASE             SET     674   -0.0018332  -0.00034606     0.030608      0.52388 REACTOME_INFECTIOUS_DISEASE
REACTOME_RHO_GTPASES_ACTIVAT...10       SET      34     -0.17445   -0.0075302      0.14054      0.89274 REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES
REACTOME_RHO_GTPASES_ACTIVAT...2        SET     133     -0.11192   -0.0095289     0.065376      0.95653 REACTOME_RHO_GTPASES_ACTIVATE_FORMINS
REACTOME_RHO_GTPASES_ACTIVAT...8        SET       9      0.24259    0.0053914      0.26255      0.17775 REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS
REACTOME_TNFR2_NON_CANONICAL...         SET      97    -0.030329   -0.0022075     0.081987      0.64428 REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_RHO_GTPASES_ACTIVAT...5        SET      22     -0.18041   -0.0062665      0.16663      0.86053 REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES
REACTOME_DISEASES_OF_METABOL...         SET     232    -0.013852   -0.0015534     0.051802      0.60542 REACTOME_DISEASES_OF_METABOLISM
REACTOME_TNFS_BIND_THEIR_PHY...         SET      27    -0.018225  -0.00070118      0.16261      0.54462 REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS
REACTOME_RAF_ACTIVATION                 SET      29     -0.16909   -0.0067417      0.13038      0.90266 REACTOME_RAF_ACTIVATION
REACTOME_MAP2K_AND_MAPK_ACTI...         SET      38      0.17862    0.0081502      0.11852     0.065906 REACTOME_MAP2K_AND_MAPK_ACTIVATION
REACTOME_CONSTITUTIVE_SIGNAL...2        SET      25       0.2325    0.0086082      0.17374     0.090416 REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER
REACTOME_NEGATIVE_FEEDBACK_R...         SET       6       0.3186    0.0057818      0.31989      0.15964 REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY
REACTOME_NEGATIVE_REGULATION...6        SET      38    -0.092104   -0.0042027      0.12258      0.77379 REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY
REACTOME_TNF_RECEPTOR_SUPERF...         SET      16     -0.22171   -0.0065685      0.17744      0.89425 REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_PROTEIN_REPAIR                 SET       6     0.080126    0.0014541      0.37927      0.41634 REACTOME_PROTEIN_REPAIR
REACTOME_DEFECTIVE_CFTR_CAUS...         SET      60      0.14634    0.0083855      0.10289     0.077483 REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS
REACTOME_LGI_ADAM_INTERACTIO...         SET      14     -0.35664   -0.0098841      0.18775      0.97125 REACTOME_LGI_ADAM_INTERACTIONS
REACTOME_MAPK_FAMILY_SIGNALI...         SET     284     0.039329    0.0048727     0.047069      0.20171 REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
REACTOME_SURFACTANT_METABOLI...         SET      29    -0.023462  -0.00093546       0.1557      0.55989 REACTOME_SURFACTANT_METABOLISM
REACTOME_MAP3K8_TPL2_DEPENDE...         SET      15      0.19703    0.0056521      0.20207      0.16477 REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION
REACTOME_HDR_THROUGH_SINGLE_...         SET      37     -0.19475   -0.0087691      0.12764      0.93646 REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA
REACTOME_HDR_THROUGH_MMEJ_AL...         SET      10     -0.26861   -0.0062924      0.19199      0.91909 REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ
REACTOME_HDR_THROUGH_HOMOLOG...         SET      65      -0.1131   -0.0067448     0.095941      0.88077 REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR
REACTOME_REGULATION_OF_TLR_B...         SET      19     0.029195   0.00094246      0.20505      0.44339 REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND
REACTOME_MAPK6_MAPK4_SIGNALI...         SET      89     0.057792    0.0040301     0.086972      0.25319 REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_DISEASES_ASSOCIATED...5        SET       9      0.11451    0.0025449      0.29847      0.35062 REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM
REACTOME_DEUBIQUITINATION               SET     248     0.080072    0.0092799     0.049629     0.053337 REACTOME_DEUBIQUITINATION
REACTOME_DEFECTIVE_CSF2RB_CA...         SET       7      0.18729    0.0036709      0.34221      0.29209 REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5
REACTOME_UCH_PROTEINASES                SET      88      0.10591     0.007344     0.089625      0.11867 REACTOME_UCH_PROTEINASES
REACTOME_JOSEPHIN_DOMAIN_DUBS           SET      11       0.4329     0.010636      0.24878     0.040929 REACTOME_JOSEPHIN_DOMAIN_DUBS
REACTOME_UB_SPECIFIC_PROCESS...         SET     176      0.11842     0.011585     0.058415     0.021327 REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
REACTOME_OVARIAN_TUMOR_DOMAI...         SET      35     0.028758    0.0012595      0.12445      0.40863 REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES
REACTOME_METALLOPROTEASE_DUBS           SET      25      0.10561    0.0039101      0.15578      0.24891 REACTOME_METALLOPROTEASE_DUBS
REACTOME_CD22_MEDIATED_BCR_R...         SET       5      0.25458    0.0042175      0.34906      0.23291 REACTOME_CD22_MEDIATED_BCR_REGULATION
REACTOME_DNA_DOUBLE_STRAND_B...1        SET     151     -0.06949    -0.006301     0.063313      0.86379 REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR
REACTOME_RESOLUTION_OF_D_LOO...1        SET      32     -0.15049   -0.0063023      0.12921      0.87791 REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES
REACTOME_HOMOLOGY_DIRECTED_R...         SET     123     -0.10212   -0.0083635     0.069012      0.93051 REACTOME_HOMOLOGY_DIRECTED_REPAIR
REACTOME_SENSING_OF_DNA_DOUB...         SET       6     -0.36147   -0.0065597      0.27176      0.90825 REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS
REACTOME_RESOLUTION_OF_D_LOO...2        SET      26     -0.17711   -0.0066871      0.15061      0.88018 REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA
REACTOME_NONHOMOLOGOUS_END_J...         SET      56    -0.089901   -0.0049774      0.10178      0.81146 REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ
REACTOME_HOMOLOGOUS_DNA_PAIR...         SET      42     -0.20328   -0.0097504      0.12298      0.95081 REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE
REACTOME_DNA_DOUBLE_STRAND_B...2        SET      64    -0.045352   -0.0026837     0.095156      0.68318 REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE
REACTOME_PROCESSING_OF_DNA_D...         SET      85     -0.10255   -0.0069892     0.084245      0.88823 REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS
REACTOME_CARGO_CONCENTRATION...         SET      31     -0.14566   -0.0060044       0.1324      0.86437 REACTOME_CARGO_CONCENTRATION_IN_THE_ER
REACTOME_DNA_DAMAGE_RECOGNIT...         SET      36      0.20039    0.0089004      0.13015     0.061833 REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER
REACTOME_GAP_FILLING_DNA_REP...         SET      25     0.016926   0.00062665      0.14757      0.45434 REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER
REACTOME_GLOBAL_GENOME_NUCLE...         SET      82     -0.13466   -0.0090155     0.080283      0.95326 REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
REACTOME_DUAL_INCISION_IN_GG...         SET      40     -0.28094    -0.013152      0.12143      0.98965 REACTOME_DUAL_INCISION_IN_GG_NER
REACTOME_HIGHLY_SODIUM_PERME...         SET       7     -0.24956   -0.0048915      0.25298      0.83804 REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS
REACTOME_HIGHLY_CALCIUM_PERM...1        SET       9     -0.44135   -0.0098086      0.31288      0.92081 REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS
REACTOME_FORMATION_OF_TC_NER...         SET      52     -0.16426   -0.0087643      0.10033      0.94919 REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX
REACTOME_TRANSCRIPTION_COUPL...         SET      77      -0.1416   -0.0091878     0.081775      0.95832 REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER
REACTOME_DUAL_INCISION_IN_TC...         SET      64     -0.24512    -0.014505     0.092933      0.99582 REACTOME_DUAL_INCISION_IN_TC_NER
REACTOME_TRNA_MODIFICATION_I...2        SET      41     0.093682    0.0044398      0.12089      0.21919 REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
REACTOME_SYNTHESIS_OF_WYBUTO...         SET       6      0.52268    0.0094853      0.30007     0.040774 REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE
REACTOME_INTERLEUKIN_6_FAMIL...         SET      24      0.02376   0.00086193      0.17226      0.44515 REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING
REACTOME_INTERLEUKIN_10_SIGN...         SET      43    -0.012422  -0.00060288      0.12974      0.53814 REACTOME_INTERLEUKIN_10_SIGNALING
REACTOME_TRNA_PROCESSING_IN_...2        SET      55    -0.042602   -0.0023376      0.10343      0.65979 REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS
REACTOME_TRNA_PROCESSING_IN_...1        SET       4     0.058192   0.00086229      0.35182      0.43431 REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION
REACTOME_ERBB2_REGULATES_CEL...         SET      15      -0.1118   -0.0032071      0.19954      0.71235 REACTOME_ERBB2_REGULATES_CELL_MOTILITY
REACTOME_INTERLEUKIN_4_AND_I...         SET     101      0.12435    0.0092341     0.080507      0.06124 REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
REACTOME_TRNA_MODIFICATION_I...1        SET       8    -0.043105   -0.0009032      0.24741      0.56915 REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION
REACTOME_GDP_FUCOSE_BIOSYNTH...         SET       6    -0.010635  -0.00019299      0.28351      0.51496 REACTOME_GDP_FUCOSE_BIOSYNTHESIS
REACTOME_IL_6_TYPE_CYTOKINE_...         SET      17     0.096848    0.0029575      0.20043      0.31448 REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS
REACTOME_RRNA_MODIFICATION_I...2        SET      58      0.19231     0.010835     0.093265      0.01961 REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
REACTOME_TP53_REGULATES_TRAN...3        SET      48     0.050545    0.0025914      0.10649      0.31753 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES
REACTOME_RRNA_MODIFICATION_I...1        SET       6      0.12636    0.0022931      0.28786      0.33035 REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION
REACTOME_NEUREXINS_AND_NEURO...         SET      51    -0.029647   -0.0015666       0.1108      0.60548 REACTOME_NEUREXINS_AND_NEUROLIGINS
REACTOME_PROTEIN_PROTEIN_INT...         SET      77    -0.097106   -0.0063006     0.092509      0.85306 REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES
REACTOME_TP53_REGULATES_TRAN...6        SET      62     -0.20975    -0.012217     0.094355      0.98689 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES
REACTOME_CHOLINE_CATABOLISM             SET       6    -0.025471  -0.00046223      0.34978      0.52903 REACTOME_CHOLINE_CATABOLISM
REACTOME_NEUTROPHIL_DEGRANUL...         SET     455   -0.0011674   -0.0001822       0.0361       0.5129 REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_COMPLEX_I_BIOGENESIS           SET      47      0.21805     0.011063      0.10685     0.020651 REACTOME_COMPLEX_I_BIOGENESIS
REACTOME_METAL_SEQUESTRATION...         SET       6      0.26338    0.0047797      0.29059      0.18237 REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS
REACTOME_SIGNALING_BY_MODERA...         SET      43     0.056871    0.0027601      0.11222      0.30616 REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS
REACTOME_ONCOGENIC_MAPK_SIGN...         SET      70      0.10845    0.0067106     0.090986      0.11664 REACTOME_ONCOGENIC_MAPK_SIGNALING
REACTOME_ANTIMICROBIAL_PEPTI...         SET      86    -0.056642    -0.003883     0.098519      0.71733 REACTOME_ANTIMICROBIAL_PEPTIDES
REACTOME_TP53_REGULATES_TRAN...7        SET      20     -0.37682     -0.01248      0.17106      0.98619 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE
REACTOME_TP53_REGULATES_TRAN...10       SET      13     -0.20117   -0.0053726      0.21109      0.82969 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
REACTOME_TP53_REGULATES_TRAN...2        SET      12    -0.089444   -0.0022951      0.20253      0.67062 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES
REACTOME_TP53_REGULATES_TRAN...5        SET      12    -0.079423    -0.002038      0.24118      0.62904 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
REACTOME_FGFR2_ALTERNATIVE_S...         SET      27     -0.12549   -0.0048282      0.14925      0.79977 REACTOME_FGFR2_ALTERNATIVE_SPLICING
REACTOME_TP53_REGULATES_TRAN...9        SET      17      0.02409   0.00073565         0.18      0.44677 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST
REACTOME_TP53_REGULATES_TRAN...1        SET      21      0.34381     0.011668      0.16663     0.019551 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN
REACTOME_TP53_REGULATES_TRAN...8        SET      14     -0.19343   -0.0053608      0.18526      0.85177 REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST
REACTOME_REGULATION_OF_TP53_...5        SET      88     0.027254    0.0018899     0.081951      0.36973 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION
REACTOME_REGULATION_OF_TP53_...2        SET      29     -0.13524   -0.0053921      0.14349      0.82703 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION
REACTOME_REGULATION_OF_TP53_...3        SET      14     -0.10973    -0.003041      0.20203      0.70647 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS
REACTOME_REGULATION_OF_TP53_...4        SET      19     -0.20772   -0.0067055      0.16618      0.89433 REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION
REACTOME_KERATINIZATION                 SET     201     0.068538    0.0071603     0.079363      0.19391 REACTOME_KERATINIZATION
REACTOME_REGULATION_OF_TP53_...6        SET      37      0.11615      0.00523       0.1239      0.17426 REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION
REACTOME_METABOLISM_OF_FAT_S...         SET      46     -0.23167    -0.011628        0.112      0.98069 REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS
REACTOME_SIGNALING_BY_MET               SET      78    -0.056232   -0.0036721     0.090262      0.73335 REACTOME_SIGNALING_BY_MET
REACTOME_MET_RECEPTOR_ACTIVA...         SET       6      0.27242    0.0049437      0.34249      0.21319 REACTOME_MET_RECEPTOR_ACTIVATION
REACTOME_NEGATIVE_REGULATION...7        SET      20      0.18122    0.0060021      0.18559      0.16442 REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY
REACTOME_PTEN_REGULATION                SET     134     0.071099    0.0060761     0.068064      0.14811 REACTOME_PTEN_REGULATION
REACTOME_RNA_POLYMERASE_II_T...1        SET      74     -0.15676   -0.0099719     0.084776      0.96777 REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES
REACTOME_COPI_MEDIATED_ANTER...         SET     100     0.069385    0.0051272     0.071398      0.16558 REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT
REACTOME_FORMATION_OF_THE_CO...         SET     124      0.10831    0.0089061     0.089691      0.11362 REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE
REACTOME_COPI_DEPENDENT_GOLG...         SET      96     0.035496    0.0025703     0.076551      0.32144 REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_COPI_INDEPENDENT_GO...         SET      51      0.12617    0.0066672      0.10955      0.12473 REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
REACTOME_INTRA_GOLGI_TRAFFIC            SET      43      0.12759    0.0061924      0.11257      0.12851 REACTOME_INTRA_GOLGI_TRAFFIC
REACTOME_RETROGRADE_TRANSPOR...         SET      47      0.12883     0.006536      0.10536      0.11073 REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK
REACTOME_INTRA_GOLGI_AND_RET...         SET     196     0.095411    0.0098444     0.053703     0.037821 REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC
REACTOME_PI5P_REGULATES_TP53...         SET       9     -0.47235    -0.010497      0.24153      0.97474 REACTOME_PI5P_REGULATES_TP53_ACETYLATION
REACTOME_COOPERATION_OF_PDCL...         SET      41      0.19564    0.0092719      0.11958     0.050918 REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING
REACTOME_GLYCEROPHOSPHOLIPID...2        SET       7     -0.51276    -0.010051      0.30241      0.95501 REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM
REACTOME_ASSEMBLY_OF_THE_ORC...         SET       6     -0.62533    -0.011348      0.35458      0.96109 REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION
REACTOME_MITOTIC_PROPHASE               SET     116     0.068473    0.0054472     0.072634      0.17292 REACTOME_MITOTIC_PROPHASE
REACTOME_MITOTIC_TELOPHASE_C...         SET      11     -0.11773   -0.0028924      0.23383      0.69269 REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS
REACTOME_M_PHASE                        SET     377     0.039707    0.0056534     0.039748      0.15891 REACTOME_M_PHASE
REACTOME_G2_PHASE                       SET       5    -0.032157  -0.00053273      0.28752      0.54452 REACTOME_G2_PHASE
REACTOME_DNA_REPLICATION_INI...         SET       6     0.081448    0.0014781      0.36811      0.41245 REACTOME_DNA_REPLICATION_INITIATION
REACTOME_DNA_REPLICATION_PRE...         SET      81      0.07026    0.0046751     0.085012      0.20427 REACTOME_DNA_REPLICATION_PRE_INITIATION
REACTOME_SWITCHING_OF_ORIGIN...         SET      89     0.054211    0.0037803     0.079675      0.24813 REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE
REACTOME_CYCLIN_A_B1_B2_ASSO...         SET      24   -0.0076185  -0.00027637      0.15456      0.51966 REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
REACTOME_G2_M_DNA_REPLICATIO...         SET       5       0.3342    0.0055366      0.55221      0.27252 REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT
REACTOME_STABILIZATION_OF_P53           SET      56      0.10715    0.0059324      0.11337       0.1723 REACTOME_STABILIZATION_OF_P53
REACTOME_G1_S_DNA_DAMAGE_CHE...         SET      67     0.015182    0.0009191      0.10119      0.44037 REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
REACTOME_MITOTIC_SPINDLE_CHE...         SET     107    -0.044457   -0.0033975      0.07187       0.7319 REACTOME_MITOTIC_SPINDLE_CHECKPOINT
REACTOME_CYCLIN_A_CDK2_ASSOC...         SET      84    -0.022715    -0.001539     0.084111      0.60644 REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
REACTOME_FRUCTOSE_CATABOLISM            SET       5      0.23546    0.0039008       0.5416      0.33187 REACTOME_FRUCTOSE_CATABOLISM
REACTOME_GALACTOSE_CATABOLISM           SET       4      0.31192    0.0046221      0.41478      0.22603 REACTOME_GALACTOSE_CATABOLISM
REACTOME_UREA_CYCLE                     SET       9       0.6386     0.014192      0.26251    0.0075002 REACTOME_UREA_CYCLE
REACTOME_HISTIDINE_CATABOLISM           SET       8     -0.29982   -0.0062823      0.25799       0.8774 REACTOME_HISTIDINE_CATABOLISM
REACTOME_PROPIONYL_COA_CATAB...         SET       5      0.10088    0.0016713       0.3708      0.39279 REACTOME_PROPIONYL_COA_CATABOLISM
REACTOME_LYSINE_CATABOLISM              SET      12      0.20732    0.0053198      0.19625       0.1454 REACTOME_LYSINE_CATABOLISM
REACTOME_CREATINE_METABOLISM            SET      10    -0.077598   -0.0018178      0.21901      0.63845 REACTOME_CREATINE_METABOLISM
REACTOME_PENTOSE_PHOSPHATE_P...         SET      12    -0.015734  -0.00040374      0.20751      0.53022 REACTOME_PENTOSE_PHOSPHATE_PATHWAY
REACTOME_MRNA_EDITING_C_TO_U...         SET       8      0.75816     0.015886      0.32389    0.0096267 REACTOME_MRNA_EDITING_C_TO_U_CONVERSION
REACTOME_TRNA_PROCESSING                SET     102      0.00229   0.00017089     0.075958      0.48797 REACTOME_TRNA_PROCESSING
REACTOME_RRNA_PROCESSING                SET     187     0.092641    0.0093389     0.052273     0.038185 REACTOME_RRNA_PROCESSING
REACTOME_EUKARYOTIC_TRANSLAT...2        SET     107     0.049867     0.003811      0.06938      0.23615 REACTOME_EUKARYOTIC_TRANSLATION_INITIATION
REACTOME_RECYCLING_OF_EIF2_G...         SET       7      0.20655    0.0040486      0.25701       0.2108 REACTOME_RECYCLING_OF_EIF2_GDP
REACTOME_TRANSPORT_OF_NUCLEO...2        SET       8      0.41096     0.008611      0.26035     0.057235 REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS
REACTOME_PYRIMIDINE_SALVAGE             SET      10     0.075994    0.0017802       0.2203      0.36507 REACTOME_PYRIMIDINE_SALVAGE
REACTOME_RNA_POLYMERASE_I_TR...2        SET      46     -0.12609   -0.0063287      0.10643      0.88192 REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION
