# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
ISSAEVA_MLL2_TARGETS                    SET      55     -0.24123    -0.013236      0.11468      0.98228 ISSAEVA_MLL2_TARGETS
LINSLEY_MIR16_TARGETS                   SET     202     0.046154    0.0048336     0.051811      0.18652 LINSLEY_MIR16_TARGETS
CHENG_TAF7L_TARGETS                     SET       6     -0.48526   -0.0088062       0.3157      0.93786 CHENG_TAF7L_TARGETS
CHANGOLKAR_H2AFY_TARGETS_UP             SET      47      -0.3548       -0.018      0.10936      0.99941 CHANGOLKAR_H2AFY_TARGETS_UP
CHANGOLKAR_H2AFY_TARGETS_DN             SET      38    -0.037324   -0.0017031      0.12198      0.62019 CHANGOLKAR_H2AFY_TARGETS_DN
PASINI_SUZ12_TARGETS_UP                 SET      95     0.032654    0.0023522     0.083266      0.34747 PASINI_SUZ12_TARGETS_UP
PASINI_SUZ12_TARGETS_DN                 SET     296   -0.0067969  -0.00085942     0.047482      0.55691 PASINI_SUZ12_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                 SET      51    -0.017924  -0.00094715      0.10932      0.56512 BAKKER_FOXO3_TARGETS_UP
BAKKER_FOXO3_TARGETS_DN                 SET     165    -0.080892   -0.0076644     0.063003      0.90041 BAKKER_FOXO3_TARGETS_DN
BERGER_MBD2_TARGETS                     SET       5     -0.16815   -0.0027857        0.346      0.68651 BERGER_MBD2_TARGETS
VANDESLUIS_COMMD1_TARGETS_GR...1        SET      15    -0.053974   -0.0015483      0.21518      0.59903 VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP
VANDESLUIS_COMMD1_TARGETS_GR...3        SET      76     -0.15245   -0.0098276     0.086224      0.96147 VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP
VANDESLUIS_COMMD1_TARGETS_GR...2        SET      34    -0.040304   -0.0017398      0.13762      0.61518 VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN
VANDESLUIS_COMMD1_TARGETS_GR...5        SET      15    0.0014783   4.2407e-05       0.1917      0.49692 VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP
VANDESLUIS_COMMD1_TARGETS_GR...4        SET      17      -0.1377   -0.0042051      0.20115      0.75319 VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN
VANDESLUIS_NORMAL_EMBRYOS_UP            SET       5     -0.18026   -0.0029863      0.34613      0.69874 VANDESLUIS_NORMAL_EMBRYOS_UP
VANDESLUIS_NORMAL_EMBRYOS_DN            SET      19     0.059128    0.0019088      0.18847      0.37686 VANDESLUIS_NORMAL_EMBRYOS_DN
SUMI_HNF4A_TARGETS                      SET      29      0.30798     0.012279       0.1501     0.020102 SUMI_HNF4A_TARGETS
WANG_NFKB_TARGETS                       SET      22      0.15447    0.0053654      0.15843      0.16479 WANG_NFKB_TARGETS
WANG_TNF_TARGETS                        SET      24    -0.082866   -0.0030061      0.16366      0.69368 WANG_TNF_TARGETS
AZARE_NEOPLASTIC_TRANSFORMAT...2        SET     116    -0.043664   -0.0034736     0.076126      0.71687 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_NEOPLASTIC_TRANSFORMAT...1        SET      17   -0.0066645  -0.00020352      0.18581      0.51431 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_STAT3_TARGETS                     SET      23      0.31266     0.011104      0.17269     0.035116 AZARE_STAT3_TARGETS
DELPUECH_FOXO3_TARGETS_UP               SET      62     0.031616    0.0018415       0.0981      0.37362 DELPUECH_FOXO3_TARGETS_UP
DELPUECH_FOXO3_TARGETS_DN               SET      39    -0.064628   -0.0029874      0.11929      0.70601 DELPUECH_FOXO3_TARGETS_DN
WIEDERSCHAIN_TARGETS_OF_BMI1...         SET      55   -0.0075016  -0.00041161      0.10927      0.52737 WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2
KASLER_HDAC7_TARGETS_1_UP               SET     181      0.10355     0.010272     0.055554     0.031172 KASLER_HDAC7_TARGETS_1_UP
KASLER_HDAC7_TARGETS_1_DN               SET      17     0.034088    0.0010409      0.19993      0.43231 KASLER_HDAC7_TARGETS_1_DN
KASLER_HDAC7_TARGETS_2_UP               SET       6     -0.56283    -0.010214      0.38105      0.93016 KASLER_HDAC7_TARGETS_2_UP
KASLER_HDAC7_TARGETS_2_DN               SET      31     -0.26114    -0.010764      0.15115      0.95797 KASLER_HDAC7_TARGETS_2_DN
DORMOY_ELAVL1_TARGETS                   SET      18     -0.36093    -0.011341      0.18003       0.9775 DORMOY_ELAVL1_TARGETS
LEE_BMP2_TARGETS_UP                     SET     737     -0.01753   -0.0034542     0.029577       0.7233 LEE_BMP2_TARGETS_UP
LEE_BMP2_TARGETS_DN                     SET     866    0.0041093    0.0008745     0.025854      0.43686 LEE_BMP2_TARGETS_DN
BILANGES_SERUM_SENSITIVE_GEN...         SET      74    -0.074945   -0.0047674     0.089449      0.79894 BILANGES_SERUM_SENSITIVE_GENES
BILANGES_SERUM_AND_RAPAMYCIN...         SET      64     -0.06852   -0.0040546     0.090121      0.77646 BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...1        SET      34    -0.085397   -0.0036863      0.12494      0.75285 BILANGES_RAPAMYCIN_SENSITIVE_GENES
BILANGES_RAPAMYCIN_SENSITIVE...2        SET      61      0.12366    0.0071444     0.096248     0.099443 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2
BILANGES_SERUM_SENSITIVE_VIA...1        SET      20     -0.18553   -0.0061448      0.18743      0.83888 BILANGES_SERUM_SENSITIVE_VIA_TSC1
BILANGES_SERUM_SENSITIVE_VIA...2        SET      29    -0.017617  -0.00070241      0.13328      0.55258 BILANGES_SERUM_SENSITIVE_VIA_TSC2
BILANGES_SERUM_RESPONSE_TRAN...         SET      30    -0.085928   -0.0034845      0.12985      0.74593 BILANGES_SERUM_RESPONSE_TRANSLATION
KIM_TIAL1_TARGETS                       SET      32      0.30054     0.012587      0.12459    0.0079311 KIM_TIAL1_TARGETS
DUAN_PRDM5_TARGETS                      SET      76     0.017692    0.0011405     0.090082      0.42215 DUAN_PRDM5_TARGETS
DALESSIO_TSA_RESPONSE                   SET      20     0.061852    0.0020485      0.16772      0.35614 DALESSIO_TSA_RESPONSE
FEVR_CTNNB1_TARGETS_UP                  SET     665   -0.0044961  -0.00084329     0.030216      0.55914 FEVR_CTNNB1_TARGETS_UP
FEVR_CTNNB1_TARGETS_DN                  SET     525    -0.026742   -0.0044744     0.033649      0.78661 FEVR_CTNNB1_TARGETS_DN
FARDIN_HYPOXIA_9                        SET       6     -0.06675   -0.0012113      0.28959      0.59115 FARDIN_HYPOXIA_9
FARDIN_HYPOXIA_11                       SET      30      -0.1725   -0.0069953      0.14312      0.88595 FARDIN_HYPOXIA_11
TORCHIA_TARGETS_OF_EWSR1_FLI...3        SET      18     -0.16124   -0.0050665      0.17307      0.82424 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP
TORCHIA_TARGETS_OF_EWSR1_FLI...2        SET      17      0.23384     0.007141      0.19129      0.11077 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN
TORCHIA_TARGETS_OF_EWSR1_FLI...4        SET     256     0.040709    0.0047923     0.048219      0.19927 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP
TORCHIA_TARGETS_OF_EWSR1_FLI...1        SET     301    0.0088918    0.0011336     0.047081       0.4251 TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN
WINZEN_DEGRADED_VIA_KHSRP               SET      96     -0.12858   -0.0093103     0.084865      0.93512 WINZEN_DEGRADED_VIA_KHSRP
VANLOO_SP3_TARGETS_UP                   SET       9      0.37921    0.0084275      0.26582     0.076867 VANLOO_SP3_TARGETS_UP
VANLOO_SP3_TARGETS_DN                   SET      85     0.050358    0.0034322     0.086844      0.28101 VANLOO_SP3_TARGETS_DN
YUAN_ZNF143_PARTNERS                    SET      21     -0.16243   -0.0055124      0.16662      0.83517 YUAN_ZNF143_PARTNERS
KOINUMA_TARGETS_OF_SMAD2_OR_...         SET     810  -0.00017414  -3.5898e-05     0.028662      0.50242 KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3
RAFFEL_VEGFA_TARGETS_UP                 SET       9      0.52538     0.011676      0.31024     0.045192 RAFFEL_VEGFA_TARGETS_UP
RAFFEL_VEGFA_TARGETS_DN                 SET       5      0.14317    0.0023718      0.44133      0.37282 RAFFEL_VEGFA_TARGETS_DN
TERAO_AOX4_TARGETS_HG_UP                SET      28     -0.14882   -0.0058306      0.13464      0.86549 TERAO_AOX4_TARGETS_HG_UP
TERAO_AOX4_TARGETS_HG_DN                SET       6      0.18529    0.0033624      0.30739      0.27333 TERAO_AOX4_TARGETS_HG_DN
TERAO_AOX4_TARGETS_SKIN_UP              SET      25      0.22481    0.0083232      0.16139     0.081828 TERAO_AOX4_TARGETS_SKIN_UP
TERAO_AOX4_TARGETS_SKIN_DN              SET      21     -0.36627     -0.01243      0.18095      0.97852 TERAO_AOX4_TARGETS_SKIN_DN
PURBEY_TARGETS_OF_CTBP1_AND_...2        SET      72    -0.012389  -0.00077744     0.090729      0.55431 PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP
PURBEY_TARGETS_OF_CTBP1_AND_...1        SET     157      0.16718     0.015455     0.059725    0.0025642 PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN
PURBEY_TARGETS_OF_CTBP1_NOT_...2        SET     278    -0.034257   -0.0041999     0.045904      0.77224 PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP
PURBEY_TARGETS_OF_CTBP1_NOT_...1        SET     373   -0.0045388  -0.00064285      0.03938      0.54588 PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_DN
GOBERT_OLIGODENDROCYTE_DIFFE...2        SET     555     0.058536     0.010061      0.03254     0.036025 GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_UP
GOBERT_OLIGODENDROCYTE_DIFFE...1        SET    1029    -0.010156   -0.0023449     0.024784      0.65902 GOBERT_OLIGODENDROCYTE_DIFFERENTIATION_DN
GOBERT_CORE_OLIGODENDROCYTE_...         SET      41     0.028173    0.0013352      0.11405      0.40245 GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION
WACKER_HYPOXIA_TARGETS_OF_VHL           SET      12    -0.082158   -0.0021082      0.24444       0.6316 WACKER_HYPOXIA_TARGETS_OF_VHL
IKEDA_MIR1_TARGETS_UP                   SET      53     0.035768    0.0019267      0.10869      0.37105 IKEDA_MIR1_TARGETS_UP
IKEDA_MIR1_TARGETS_DN                   SET       6     -0.16783   -0.0030457      0.37492       0.6728 IKEDA_MIR1_TARGETS_DN
IKEDA_MIR133_TARGETS_UP                 SET      41    -0.020011  -0.00094837      0.12254      0.56486 IKEDA_MIR133_TARGETS_UP
IKEDA_MIR133_TARGETS_DN                 SET       6    -0.023888   -0.0004335      0.36893      0.52581 IKEDA_MIR133_TARGETS_DN
IKEDA_MIR30_TARGETS_UP                  SET     112    -0.031621   -0.0024721     0.077349      0.65866 IKEDA_MIR30_TARGETS_UP
IKEDA_MIR30_TARGETS_DN                  SET      24     -0.17685   -0.0064155        0.182      0.83439 IKEDA_MIR30_TARGETS_DN
KUWANO_RNA_STABILIZED_BY_NO             SET       7      0.27726    0.0054344      0.33837      0.20629 KUWANO_RNA_STABILIZED_BY_NO
LIU_TOPBP1_TARGETS                      SET      14   -0.0088113   -0.0002442      0.20482      0.51716 LIU_TOPBP1_TARGETS
SCHMIDT_POR_TARGETS_IN_LIMB_...2        SET      26    -0.086684   -0.0032729      0.13803        0.735 SCHMIDT_POR_TARGETS_IN_LIMB_BUD_UP
SCHMIDT_POR_TARGETS_IN_LIMB_...1        SET       7    -0.020172  -0.00039539      0.31605      0.52545 SCHMIDT_POR_TARGETS_IN_LIMB_BUD_DN
KATSANOU_ELAVL1_TARGETS_UP              SET     146   -0.0093067  -0.00082991     0.065556      0.55645 KATSANOU_ELAVL1_TARGETS_UP
KATSANOU_ELAVL1_TARGETS_DN              SET     131    -0.039862   -0.0033685     0.070919      0.71296 KATSANOU_ELAVL1_TARGETS_DN
WANG_THOC1_TARGETS_UP                   SET       5    -0.012254  -0.00020301      0.34536      0.51415 WANG_THOC1_TARGETS_UP
WANG_THOC1_TARGETS_DN                   SET      17     0.089226    0.0027247       0.1799      0.30996 WANG_THOC1_TARGETS_DN
SERVITJA_ISLET_HNF1A_TARGETS...2        SET     163     0.054984    0.0051783     0.065288      0.19985 SERVITJA_ISLET_HNF1A_TARGETS_UP
SERVITJA_ISLET_HNF1A_TARGETS...1        SET     100     -0.06791   -0.0050182     0.078713      0.80586 SERVITJA_ISLET_HNF1A_TARGETS_DN
SERVITJA_LIVER_HNF1A_TARGETS...2        SET     135     -0.19022    -0.016316     0.066853      0.99778 SERVITJA_LIVER_HNF1A_TARGETS_UP
SERVITJA_LIVER_HNF1A_TARGETS...1        SET     154     0.014387    0.0013173     0.064021       0.4111 SERVITJA_LIVER_HNF1A_TARGETS_DN
MADAN_DPPA4_TARGETS                     SET      53    -0.030015   -0.0016168       0.1143      0.60357 MADAN_DPPA4_TARGETS
KOHOUTEK_CCNT1_TARGETS                  SET      48     -0.15007    -0.007694     0.099403      0.93443 KOHOUTEK_CCNT1_TARGETS
KOHOUTEK_CCNT2_TARGETS                  SET      56     0.021689    0.0012008      0.09963      0.41384 KOHOUTEK_CCNT2_TARGETS
PEDERSEN_METASTASIS_BY_ERBB2...1        SET      46    -0.040267   -0.0020211      0.11493      0.63696 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1
PEDERSEN_METASTASIS_BY_ERBB2...2        SET      17    -0.016554  -0.00050551       0.2153      0.53064 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3
PEDERSEN_METASTASIS_BY_ERBB2...3        SET     102      0.13418     0.010013     0.080531     0.047849 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4
PEDERSEN_METASTASIS_BY_ERBB2...4        SET      11     -0.34973   -0.0085924      0.25145      0.91786 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5
PEDERSEN_METASTASIS_BY_ERBB2...5        SET      27     -0.19573   -0.0075307      0.17388      0.86985 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6
PEDERSEN_METASTASIS_BY_ERBB2...6        SET     368    0.0076595    0.0010777     0.041578      0.42692 PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7
PEDERSEN_TARGETS_OF_611CTF_I...         SET      72    0.0066861   0.00041956     0.098124      0.47284 PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2
WAKABAYASHI_ADIPOGENESIS_PPA...3        SET     145     0.084064    0.0074708     0.061724      0.08662 WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR
WAKABAYASHI_ADIPOGENESIS_PPA...1        SET      29     -0.11627    -0.004636      0.16078      0.76521 WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR
WAKABAYASHI_ADIPOGENESIS_PPA...4        SET     834    -0.021041   -0.0043983     0.027391       0.7788 WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_8D
WAKABAYASHI_ADIPOGENESIS_PPA...2        SET     622    -0.033558   -0.0060947     0.031975      0.85302 WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D
WAKABAYASHI_ADIPOGENESIS_PPA...5        SET     144    -0.061286   -0.0054279     0.061766      0.83945 WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK
PARK_OSTEOBLAST_DIFFERENTIAT...2        SET      12    -0.087393   -0.0022425      0.22513      0.65106 PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_UP
PARK_OSTEOBLAST_DIFFERENTIAT...1        SET       6     -0.46784   -0.0084901      0.37657      0.89294 PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN
YANG_BCL3_TARGETS_UP                    SET     318    -0.053666   -0.0070291     0.043298       0.8924 YANG_BCL3_TARGETS_UP
YANG_BCL3_TARGETS_DN                    SET       7      0.11655    0.0022845      0.27631      0.33658 YANG_BCL3_TARGETS_DN
LOPEZ_TRANSLATION_VIA_FN1_SI...         SET      35    -0.034875   -0.0015274      0.13104      0.60493 LOPEZ_TRANSLATION_VIA_FN1_SIGNALING
VERNOCHET_ADIPOGENESIS                  SET      19     -0.09279   -0.0029954      0.16932      0.70815 VERNOCHET_ADIPOGENESIS
IM_SREBF1A_TARGETS                      SET       5      0.10796    0.0017886      0.34524      0.37725 IM_SREBF1A_TARGETS
GUO_TARGETS_OF_IRS1_AND_IRS2            SET      93    -0.012601  -0.00089814     0.079664      0.56284 GUO_TARGETS_OF_IRS1_AND_IRS2
HUANG_GATA2_TARGETS_UP                  SET     145      0.12727      0.01131     0.064086     0.023532 HUANG_GATA2_TARGETS_UP
HUANG_GATA2_TARGETS_DN                  SET      73    -0.038334   -0.0024221     0.086498      0.67118 HUANG_GATA2_TARGETS_DN
LE_NEURONAL_DIFFERENTIATION_...2        SET      17     0.083719    0.0025565      0.17878       0.3198 LE_NEURONAL_DIFFERENTIATION_UP
LE_NEURONAL_DIFFERENTIATION_...1        SET      18    -0.027925  -0.00087745      0.16237      0.56827 LE_NEURONAL_DIFFERENTIATION_DN
STEINER_ERYTHROCYTE_MEMBRANE...         SET      14     -0.26425   -0.0073237       0.2074      0.89868 STEINER_ERYTHROCYTE_MEMBRANE_GENES
PLASARI_TGFB1_TARGETS_1HR_UP            SET      33     0.021644   0.00092048      0.14693      0.44144 PLASARI_TGFB1_TARGETS_1HR_UP
PLASARI_TGFB1_TARGETS_1HR_DN            SET       5      0.38067    0.0063064       0.3539      0.14106 PLASARI_TGFB1_TARGETS_1HR_DN
PLASARI_TGFB1_TARGETS_10HR_UP           SET     190     -0.10932    -0.011108     0.059105      0.96781 PLASARI_TGFB1_TARGETS_10HR_UP
PLASARI_TGFB1_TARGETS_10HR_DN           SET     236    -0.013525   -0.0015295     0.054798      0.59747 PLASARI_TGFB1_TARGETS_10HR_DN
PLASARI_NFIC_TARGETS_BASAL_UP           SET      27    -0.062906   -0.0024203      0.17175      0.64291 PLASARI_NFIC_TARGETS_BASAL_UP
PLASARI_NFIC_TARGETS_BASAL_DN           SET      20     -0.60379    -0.019997      0.19125       0.9992 PLASARI_NFIC_TARGETS_BASAL_DN
PLASARI_TGFB1_SIGNALING_VIA_...4        SET      30     -0.23332   -0.0094616      0.15221      0.93733 PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP
PLASARI_TGFB1_SIGNALING_VIA_...3        SET     101     0.066901    0.0049681     0.081614      0.20619 PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN
PLASARI_TGFB1_SIGNALING_VIA_...2        SET      53      -0.1218   -0.0065609      0.11451      0.85624 PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP
PLASARI_TGFB1_SIGNALING_VIA_...1        SET      31     -0.24055   -0.0099158      0.15081      0.94464 PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN
WANG_MLL_TARGETS                        SET     275    -0.034424   -0.0041979     0.049251       0.7577 WANG_MLL_TARGETS
SANDERSON_PPARA_TARGETS                 SET      15     0.011511    0.0003302      0.17535      0.47383 SANDERSON_PPARA_TARGETS
KANG_GLIS3_TARGETS                      SET      33     0.065824    0.0027994       0.1542      0.33474 KANG_GLIS3_TARGETS
DELACROIX_RARG_BOUND_MEF                SET     358    -0.029601   -0.0041091     0.042351       0.7577 DELACROIX_RARG_BOUND_MEF
DELACROIX_RAR_TARGETS_UP                SET      47      0.22026     0.011175      0.11666     0.029514 DELACROIX_RAR_TARGETS_UP
DELACROIX_RAR_TARGETS_DN                SET      24      0.13649    0.0049515      0.15033      0.18197 DELACROIX_RAR_TARGETS_DN
DELACROIX_RAR_BOUND_ES                  SET     443    -0.017257   -0.0026584     0.037142       0.6789 DELACROIX_RAR_BOUND_ES
KRIEG_HYPOXIA_VIA_KDM3A                 SET      50     0.034475    0.0018038      0.11084      0.37789 KRIEG_HYPOXIA_VIA_KDM3A
KRIEG_KDM3A_TARGETS_NOT_HYPO...         SET     184     0.020577    0.0020578     0.055406      0.35517 KRIEG_KDM3A_TARGETS_NOT_HYPOXIA
KRIEG_HYPOXIA_NOT_VIA_KDM3A             SET     702    -0.047828   -0.0092072     0.030517      0.94147 KRIEG_HYPOXIA_NOT_VIA_KDM3A
MALIK_REPRESSED_BY_ESTROGEN             SET      13    -0.097116   -0.0025937      0.24814      0.65224 MALIK_REPRESSED_BY_ESTROGEN
TIAN_BHLHA15_TARGETS                    SET      16   -0.0084314  -0.00024979       0.1999      0.51682 TIAN_BHLHA15_TARGETS
LIU_IL13_MEMORY_MODEL_UP                SET      16      -0.3223   -0.0095487      0.16945      0.97141 LIU_IL13_MEMORY_MODEL_UP
LIU_IL13_MEMORY_MODEL_DN                SET       4      0.36048    0.0053416      0.56038      0.26003 LIU_IL13_MEMORY_MODEL_DN
LIU_IL13_PRIMING_MODEL                  SET      15     0.088533    0.0025397      0.19821      0.32756 LIU_IL13_PRIMING_MODEL
ALFANO_MYC_TARGETS                      SET     233    -0.073149   -0.0082205     0.050799      0.92505 ALFANO_MYC_TARGETS
FU_INTERACT_WITH_ALKBH8                 SET      13      -0.3555   -0.0094943      0.19823      0.96353 FU_INTERACT_WITH_ALKBH8
SUZUKI_CTCFL_TARGETS_UP                 SET      12     0.067509    0.0017323      0.21334      0.37584 SUZUKI_CTCFL_TARGETS_UP
REICHERT_MITOSIS_LIN9_TARGETS           SET      27     0.026964    0.0010374      0.13579       0.4213 REICHERT_MITOSIS_LIN9_TARGETS
GUILLAUMOND_KLF10_TARGETS_UP            SET      49      0.14932    0.0077348      0.10351      0.07458 GUILLAUMOND_KLF10_TARGETS_UP
GUILLAUMOND_KLF10_TARGETS_DN            SET      29      0.11402    0.0045462      0.13747      0.20343 GUILLAUMOND_KLF10_TARGETS_DN
FORTSCHEGGER_PHF8_TARGETS_UP            SET     257     0.013487    0.0015907     0.048981      0.39153 FORTSCHEGGER_PHF8_TARGETS_UP
FORTSCHEGGER_PHF8_TARGETS_DN            SET     725     -0.05204    -0.010174     0.028954      0.96385 FORTSCHEGGER_PHF8_TARGETS_DN
BRIDEAU_IMPRINTED_GENES                 SET      61    -0.044928   -0.0025957      0.11895      0.64718 BRIDEAU_IMPRINTED_GENES
PEDRIOLI_MIR31_TARGETS_UP               SET     200     0.020223    0.0021076     0.053556      0.35286 PEDRIOLI_MIR31_TARGETS_UP
PEDRIOLI_MIR31_TARGETS_DN               SET     381     -0.02023   -0.0028952     0.041378      0.68754 PEDRIOLI_MIR31_TARGETS_DN
PHONG_TNF_TARGETS_UP                    SET      60    -0.059007   -0.0033812      0.11004       0.7041 PHONG_TNF_TARGETS_UP
PHONG_TNF_TARGETS_DN                    SET       8     -0.12368   -0.0025915      0.29592        0.662 PHONG_TNF_TARGETS_DN
PHONG_TNF_RESPONSE_VIA_P38_C...         SET     218    -0.032727    -0.003559     0.054853      0.72462 PHONG_TNF_RESPONSE_VIA_P38_COMPLETE
PHONG_TNF_RESPONSE_VIA_P38_P...         SET     160     0.024061    0.0022453     0.066419      0.35858 PHONG_TNF_RESPONSE_VIA_P38_PARTIAL
PHONG_TNF_RESPONSE_NOT_VIA_P...         SET     335    -0.036149   -0.0048574     0.045386      0.78712 PHONG_TNF_RESPONSE_NOT_VIA_P38
RATTENBACHER_BOUND_BY_CELF1             SET     372     0.031507    0.0044567     0.039887      0.21479 RATTENBACHER_BOUND_BY_CELF1
KINNEY_DNMT1_METHYLATION_TAR...         SET      14     -0.10237   -0.0028371      0.21845      0.68032 KINNEY_DNMT1_METHYLATION_TARGETS
ABDELMOHSEN_ELAVL4_TARGETS              SET      16     0.022939   0.00067959      0.19325      0.45276 ABDELMOHSEN_ELAVL4_TARGETS
ZHANG_ADIPOGENESIS_BY_BMP7              SET      14     -0.17871   -0.0049528      0.19483      0.82049 ZHANG_ADIPOGENESIS_BY_BMP7
FOSTER_KDM1A_TARGETS_UP                 SET     238      0.17547     0.019927     0.051412   0.00032208 FOSTER_KDM1A_TARGETS_UP
FOSTER_KDM1A_TARGETS_DN                 SET     197    -0.048397   -0.0050061      0.05364      0.81653 FOSTER_KDM1A_TARGETS_DN
YU_BAP1_TARGETS                         SET      29     -0.19159   -0.0076388      0.14431      0.90784 YU_BAP1_TARGETS
RAO_BOUND_BY_SALL4_ISOFORM_A            SET     176  -0.00060591  -5.9274e-05     0.059361      0.50407 RAO_BOUND_BY_SALL4_ISOFORM_A
RAO_BOUND_BY_SALL4_ISOFORM_B            SET     496     0.018334    0.0029841     0.036349      0.30699 RAO_BOUND_BY_SALL4_ISOFORM_B
RAO_BOUND_BY_SALL4                      SET     217      0.12049     0.013073     0.055475     0.014936 RAO_BOUND_BY_SALL4
VANOEVELEN_MYOGENESIS_SIN3A_...         SET     212      0.10856     0.011644     0.049688     0.014459 VANOEVELEN_MYOGENESIS_SIN3A_TARGETS
BOUDOUKHA_BOUND_BY_IGF2BP2              SET      95     -0.10221   -0.0073623     0.075753      0.91136 BOUDOUKHA_BOUND_BY_IGF2BP2
BOSCO_ALLERGEN_INDUCED_TH2_A...         SET     139     0.022622    0.0019687     0.069985      0.37326 BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE
BOSCO_TH1_CYTOTOXIC_MODULE              SET     112     0.073863    0.0057744     0.080646      0.17987 BOSCO_TH1_CYTOTOXIC_MODULE
BOSCO_INTERFERON_INDUCED_ANT...         SET      73      -0.0437   -0.0027611     0.087944      0.69037 BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE
BOSCO_EPITHELIAL_DIFFERENTIA...         SET      61    -0.014338   -0.0008284      0.10074      0.55659 BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE
PECE_MAMMARY_STEM_CELL_UP               SET     132    -0.037504   -0.0031812     0.067662       0.7103 PECE_MAMMARY_STEM_CELL_UP
PECE_MAMMARY_STEM_CELL_DN               SET     129     0.084405    0.0070783      0.06684      0.10334 PECE_MAMMARY_STEM_CELL_DN
ABRAMSON_INTERACT_WITH_AIRE             SET      43      0.18917    0.0091807      0.10214     0.032024 ABRAMSON_INTERACT_WITH_AIRE
MIZUSHIMA_AUTOPHAGOSOME_FORM...         SET      11      -0.3417    -0.008395       0.2799      0.88891 MIZUSHIMA_AUTOPHAGOSOME_FORMATION
KUMAR_PATHOGEN_LOAD_BY_MACRO...         SET     254     -0.01488   -0.0017449     0.046805      0.62472 KUMAR_PATHOGEN_LOAD_BY_MACROPHAGES
KUMAR_AUTOPHAGY_NETWORK                 SET      66      0.10298     0.006188     0.090437      0.12742 KUMAR_AUTOPHAGY_NETWORK
GENTLES_LEUKEMIC_STEM_CELL_UP           SET      29     -0.16993   -0.0067755      0.16843      0.84348 GENTLES_LEUKEMIC_STEM_CELL_UP
GENTLES_LEUKEMIC_STEM_CELL_DN           SET      18     0.045525    0.0014305      0.20029       0.4101 GENTLES_LEUKEMIC_STEM_CELL_DN
ROESSLER_LIVER_CANCER_METAST...2        SET     103    -0.023748   -0.0017808     0.074359      0.62527 ROESSLER_LIVER_CANCER_METASTASIS_UP
