# MEAN_SAMPLE_SIZE = 1000
# TOTAL_GENES = 18214
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_FIBRONECTIN_MATRIX_...         SET       6      0.36434    0.0066119       0.3432      0.14422 REACTOME_FIBRONECTIN_MATRIX_FORMATION
REACTOME_POLO_LIKE_KINASE_ME...         SET      16    -0.071219     -0.00211      0.20757      0.63424 REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS
REACTOME_GAP_JUNCTION_TRAFFI...         SET      47      -0.2314     -0.01174      0.11648      0.97651 REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION
REACTOME_MITOCHONDRIAL_BIOGE...         SET      86     -0.03805   -0.0026085     0.082417      0.67784 REACTOME_MITOCHONDRIAL_BIOGENESIS
REACTOME_TRANSPORT_OF_THE_SL...         SET      36    -0.056777   -0.0025218      0.13651      0.66126 REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA
REACTOME_TRANSPORT_OF_MATURE...1        SET      43    -0.037239   -0.0018073      0.11952      0.62231 REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS
REACTOME_ACTIVATION_OF_MATRI...         SET      31      0.19998    0.0082436      0.14453     0.083232 REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES
REACTOME_REMOVAL_OF_AMINOTER...         SET       8      0.23398    0.0049028      0.20969      0.13225 REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS
REACTOME_ZBP1_DAI_MEDIATED_I...         SET      20     0.043962     0.001456      0.15096      0.38544 REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS
REACTOME_IRF3_MEDIATED_ACTIV...         SET       5     -0.19495   -0.0032296      0.27389      0.76169 REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN
REACTOME_SULFIDE_OXIDATION_T...         SET       6       0.7236     0.013131      0.27241    0.0039542 REACTOME_SULFIDE_OXIDATION_TO_SULFATE
REACTOME_DEGRADATION_OF_CYST...         SET      14     0.090974    0.0025213      0.18874       0.3149 REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE
REACTOME_BUDDING_AND_MATURAT...         SET      28     0.080891    0.0031692      0.13789      0.27873 REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION
REACTOME_GOLGI_CISTERNAE_PER...         SET      14     -0.12897   -0.0035743      0.19584       0.7449 REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION
REACTOME_ATTACHMENT_OF_GPI_A...         SET       7      0.22759    0.0044609      0.29169      0.21763 REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR
REACTOME_POST_TRANSLATIONAL_...1        SET      89    -0.031885   -0.0022235     0.082204      0.65094 REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS
REACTOME_PKA_MEDIATED_PHOSPH...2        SET       4      -0.2407   -0.0035667      0.47791      0.69274 REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS
REACTOME_TRIGLYCERIDE_CATABO...         SET      23      0.35031     0.012441      0.17434     0.022257 REACTOME_TRIGLYCERIDE_CATABOLISM
REACTOME_AMPK_INHIBITS_CHREB...         SET       8     -0.45248   -0.0094811      0.27989      0.94701 REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY
REACTOME_CHREBP_ACTIVATES_ME...         SET       8    -0.083284   -0.0017451      0.26086      0.62524 REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION
REACTOME_PP2A_MEDIATED_DEPHO...         SET       6    -0.098012   -0.0017787       0.3087      0.62456 REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS
REACTOME_GAMMA_CARBOXYLATION...1        SET      32    0.0023554   9.8645e-05      0.11382      0.49174 REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION
REACTOME_DISEASE                        SET    1307    -0.047194    -0.012181     0.022006        0.984 REACTOME_DISEASE
REACTOME_PKA_ACTIVATION_IN_G...         SET      17     0.063744    0.0019466      0.21621      0.38406 REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING
REACTOME_2_LTR_CIRCLE_FORMAT...         SET       7      -0.1713   -0.0033576      0.29102      0.72194 REACTOME_2_LTR_CIRCLE_FORMATION
REACTOME_NEF_AND_SIGNAL_TRAN...         SET       8    -0.044717  -0.00093699      0.27823      0.56384 REACTOME_NEF_AND_SIGNAL_TRANSDUCTION
REACTOME_THE_ROLE_OF_NEF_IN_...         SET      27    -0.090944    -0.003499      0.14196      0.73912 REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS
REACTOME_COLLAGEN_BIOSYNTHES...         SET      65    0.0082625   0.00049272      0.10253      0.46789 REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES
REACTOME_MTOR_SIGNALLING                SET      39    -0.088356   -0.0040842      0.11945      0.77024 REACTOME_MTOR_SIGNALLING
REACTOME_REGULATION_OF_CHOLE...         SET      53    -0.069835   -0.0037617      0.10059      0.75624 REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF
REACTOME_TOLL_LIKE_RECEPTOR_...2        SET     121     0.010227   0.00083082     0.070313      0.44218 REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE
REACTOME_MITOCHONDRIAL_UNCOU...         SET       5      0.58442    0.0096819      0.32119     0.034425 REACTOME_MITOCHONDRIAL_UNCOUPLING
REACTOME_SIGNALING_BY_NTRKS             SET     131     0.077259    0.0065287     0.067208      0.12517 REACTOME_SIGNALING_BY_NTRKS
REACTOME_LECTIN_PATHWAY_OF_C...         SET       8       0.0198   0.00041489      0.26365      0.47007 REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION
REACTOME_TERMINAL_PATHWAY_OF...         SET       8     -0.18871   -0.0039541      0.29746      0.73708 REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT
REACTOME_TRANSCRIPTION_OF_TH...         SET      67     -0.15647   -0.0094727     0.090294      0.95843 REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME
REACTOME_ABORTIVE_ELONGATION...         SET      23     -0.37073    -0.013166      0.15803       0.9905 REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT
REACTOME_HIV_ELONGATION_ARRE...         SET      33     -0.28185    -0.011986      0.13068      0.98448 REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY
REACTOME_NEF_MEDIATED_CD4_DO...         SET       9      0.29365    0.0065262      0.25577      0.12547 REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION
REACTOME_TOLL_LIKE_RECEPTOR_...3        SET      88    -0.031699   -0.0021981     0.081153      0.65196 REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE
REACTOME_TOLL_LIKE_RECEPTOR_...5        SET      91     0.027674    0.0019513     0.081847      0.36764 REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE
REACTOME_INFLUENZA_INFECTION            SET     144     -0.11295    -0.010004     0.061909      0.96595 REACTOME_INFLUENZA_INFECTION
REACTOME_EXPORT_OF_VIRAL_RIB...         SET      33     -0.11339   -0.0048223      0.14427      0.78405 REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS
REACTOME_NEUROTOXICITY_OF_CL...         SET      10     -0.36709   -0.0085994      0.21521      0.95596 REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS
REACTOME_TOLL_LIKE_RECEPTOR_...4        SET     145    -0.045887    -0.004078     0.064227      0.76252 REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
REACTOME_TICAM1_RIP1_MEDIATE...         SET      18     -0.20044   -0.0062981      0.19896      0.84313 REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT
REACTOME_DDX58_IFIH1_MEDIATE...         SET      73      0.12472    0.0078801     0.090372     0.083793 REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
REACTOME_TELOMERE_EXTENSION_...         SET      15     -0.33773   -0.0096883      0.18341      0.96721 REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE
REACTOME_ALTERNATIVE_COMPLEM...         SET       4     -0.14035   -0.0020797      0.35753      0.65267 REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION
REACTOME_TRANSPORT_AND_SYNTH...         SET       6      0.51034    0.0092613      0.26468     0.026926 REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS
REACTOME_GLUTATHIONE_SYNTHES...         SET      12     -0.42582    -0.010926      0.20561      0.98081 REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING
REACTOME_PROCESSIVE_SYNTHESI...1        SET      13     0.041816    0.0011168      0.19323      0.41434 REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE
REACTOME_TELOMERE_C_STRAND_L...         SET      26     -0.13825   -0.0052199       0.1383      0.84126 REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS
REACTOME_ACTIVATION_OF_C3_AN...         SET       6    -0.017453  -0.00031673      0.26075      0.52668 REACTOME_ACTIVATION_OF_C3_AND_C5
REACTOME_PLASMA_LIPOPROTEIN_...2        SET      69     -0.11607   -0.0071308     0.089405      0.90289 REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE
REACTOME_ASSEMBLY_OF_THE_HIV...         SET      16      0.22118    0.0065527      0.17336      0.10102 REACTOME_ASSEMBLY_OF_THE_HIV_VIRION
REACTOME_PHOSPHORYLATION_OF_...1        SET       6     -0.49054    -0.008902      0.28418      0.95783 REACTOME_PHOSPHORYLATION_OF_EMI1
REACTOME_CONJUGATION_OF_BENZ...         SET       6      0.18103    0.0032851      0.41728      0.33221 REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE
REACTOME_INTERACTIONS_OF_REV...         SET      37    0.0025935   0.00011678      0.13626      0.49241 REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS
REACTOME_SIGNALING_BY_EGFR              SET      49     -0.03045   -0.0015773      0.11005        0.609 REACTOME_SIGNALING_BY_EGFR
REACTOME_APOBEC3G_MEDIATED_R...         SET       5       0.3484    0.0057719      0.30207      0.12438 REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION
REACTOME_NUCLEAR_IMPORT_OF_R...         SET      34    -0.068971   -0.0029772      0.14453      0.68339 REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN
REACTOME_RIP_MEDIATED_NFKB_A...         SET      16      0.11362     0.003366      0.17751      0.26108 REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1
REACTOME_SEROTONIN_NEUROTRAN...         SET      17     0.028258   0.00086291      0.17651      0.43641 REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_NEF_MEDIATED_CD8_DO...         SET       7      0.26589    0.0052117      0.33809      0.21581 REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION
REACTOME_STING_MEDIATED_INDU...         SET      16     -0.32265    -0.009559      0.17486      0.96749 REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES
REACTOME_CYTOSOLIC_SENSORS_O...         SET      62     -0.09116   -0.0053097      0.09014      0.84406 REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA
REACTOME_SIGNALING_BY_CYTOSO...         SET      18     0.036586    0.0011496      0.20969      0.43075 REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS
REACTOME_FGFR1_MUTANT_RECEPT...         SET      31     -0.09823   -0.0040492      0.14568      0.74993 REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FGFR2_MUTANT_RECEPT...         SET      32     -0.34195    -0.014321      0.14102      0.99234 REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION
REACTOME_ORGANELLE_BIOGENESI...         SET     280    -0.066359   -0.0081644     0.044918       0.9302 REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_SYNTHESIS_OF_PYROPH...         SET       8      0.12807    0.0026836      0.24484      0.30046 REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL
REACTOME_SYNTHESIS_OF_IP2_IP...         SET      13      0.16519    0.0044117      0.18676      0.18822 REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL
REACTOME_SYNTHESIS_OF_IP3_AN...         SET      24    -0.060104   -0.0021804      0.15024      0.65544 REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL
REACTOME_ACTIVATION_OF_TRKA_...         SET       6     0.019314    0.0003505      0.29738      0.47411 REACTOME_ACTIVATION_OF_TRKA_RECEPTORS
REACTOME_NGF_INDEPENDANT_TRK...         SET       5    -0.061773   -0.0010234      0.31424      0.57792 REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION
REACTOME_SCF_SKP2_MEDIATED_D...         SET      59      0.13517    0.0076812      0.10607      0.10128 REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21
REACTOME_CELLULAR_HEXOSE_TRA...         SET      21     0.084672    0.0028735      0.15568      0.29326 REACTOME_CELLULAR_HEXOSE_TRANSPORT
REACTOME_HEME_BIOSYNTHESIS              SET      13     -0.16542   -0.0044178      0.18184       0.8185 REACTOME_HEME_BIOSYNTHESIS
REACTOME_HEME_DEGRADATION               SET      14     0.045781    0.0012688      0.20136      0.41007 REACTOME_HEME_DEGRADATION
REACTOME_FGFR3_LIGAND_BINDIN...         SET      12     -0.21485   -0.0055131      0.23702      0.81766 REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2_LIGAND_BINDIN...         SET      19     -0.18283   -0.0059022      0.19597      0.82458 REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1B_LIGAND_BINDI...         SET       6     -0.18492   -0.0033558      0.29807      0.73249 REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR3B_LIGAND_BINDI...         SET       7     -0.40882   -0.0080131      0.31817      0.90058 REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1C_LIGAND_BINDI...         SET      11     -0.15745   -0.0038683      0.23117      0.75209 REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2B_LIGAND_BINDI...         SET      10    -0.053874    -0.001262      0.26866      0.57946 REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_TRANSPORT_OF_CONNEX...         SET      19    -0.013034  -0.00042077      0.18933      0.52744 REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE
REACTOME_PRE_NOTCH_PROCESSIN...2        SET       6     -0.12126   -0.0022006      0.33235      0.64239 REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM
REACTOME_DIGESTION_OF_DIETAR...2        SET       7      0.12765    0.0025021      0.33729      0.35255 REACTOME_DIGESTION_OF_DIETARY_LIPID
REACTOME_ESTROGEN_BIOSYNTHES...         SET       6     0.033371   0.00060559      0.35661      0.46272 REACTOME_ESTROGEN_BIOSYNTHESIS
REACTOME_P75NTR_SIGNALS_VIA_...         SET      15      0.15042    0.0043151      0.20398      0.23043 REACTOME_P75NTR_SIGNALS_VIA_NF_KB
REACTOME_P75NTR_NEGATIVELY_R...         SET       6     -0.15298   -0.0027762      0.32376      0.68172 REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1
REACTOME_P75NTR_REGULATES_AX...         SET       8      0.49437     0.010359      0.28666     0.042309 REACTOME_P75NTR_REGULATES_AXONOGENESIS
REACTOME_SYNTHESIS_OF_BILE_A...3        SET      15      0.19292    0.0055343      0.19821       0.1652 REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL
REACTOME_MINERALOCORTICOID_B...         SET       6     -0.36805   -0.0066791      0.30171      0.88874 REACTOME_MINERALOCORTICOID_BIOSYNTHESIS
REACTOME_GLUCOCORTICOID_BIOS...         SET      10     -0.14981   -0.0035094       0.2298      0.74277 REACTOME_GLUCOCORTICOID_BIOSYNTHESIS
REACTOME_SIGNALING_BY_VEGF              SET     103    -0.058953   -0.0044208     0.077384      0.77691 REACTOME_SIGNALING_BY_VEGF
REACTOME_RHO_GTPASE_CYCLE               SET     128     0.097871    0.0081759       0.0703     0.081942 REACTOME_RHO_GTPASE_CYCLE
REACTOME_DEGRADATION_OF_BETA...         SET      83    -0.018182   -0.0012246     0.088312      0.58156 REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX
REACTOME_RHO_GTPASE_EFFECTORS           SET     284    -0.070635   -0.0087513     0.046687      0.93484 REACTOME_RHO_GTPASE_EFFECTORS
REACTOME_METABOLISM_OF_STERO...2        SET      35     -0.33769    -0.014789      0.12912      0.99554 REACTOME_METABOLISM_OF_STEROID_HORMONES
REACTOME_PREGNENOLONE_BIOSYN...         SET      12     -0.29071   -0.0074596      0.22504      0.90178 REACTOME_PREGNENOLONE_BIOSYNTHESIS
REACTOME_BETA_CATENIN_PHOSPH...         SET      16     -0.31626   -0.0093696      0.17118      0.96765 REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE
REACTOME_COBALAMIN_CBL_VITAM...         SET      21      0.12981    0.0044053      0.17562      0.22991 REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM
REACTOME_METABOLISM_OF_FOLAT...         SET      17     0.011565   0.00035316      0.17676      0.47392 REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES
REACTOME_BIOTIN_TRANSPORT_AN...         SET      10     -0.50694    -0.011875       0.2039      0.99354 REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM
REACTOME_COENZYME_A_BIOSYNTH...         SET       8      0.18668    0.0039117      0.26478      0.24039 REACTOME_COENZYME_A_BIOSYNTHESIS
REACTOME_VITAMIN_D_CALCIFERO...         SET      11      0.27088    0.0066551       0.2541      0.14321 REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM
REACTOME_NICOTINATE_METABOLI...         SET      31     0.098858    0.0040751      0.14029      0.24051 REACTOME_NICOTINATE_METABOLISM
REACTOME_VITAMIN_B1_THIAMIN_...         SET       5      0.44128    0.0073105      0.28076     0.058018 REACTOME_VITAMIN_B1_THIAMIN_METABOLISM
REACTOME_VITAMIN_C_ASCORBATE...         SET       8      0.89015     0.018652      0.31345    0.0022593 REACTOME_VITAMIN_C_ASCORBATE_METABOLISM
REACTOME_VITAMIN_B2_RIBOFLAV...         SET       7     -0.11913    -0.002335      0.26799      0.67166 REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM
REACTOME_METABOLISM_OF_WATER...         SET     122      0.01702    0.0013883     0.068013       0.4012 REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS
REACTOME_NICOTINAMIDE_SALVAG...         SET      19      0.44598     0.014397      0.18448     0.007818 REACTOME_NICOTINAMIDE_SALVAGING
REACTOME_AKT_PHOSPHORYLATES_...2        SET       9     -0.12858   -0.0028575      0.28503      0.67404 REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS
REACTOME_CREB_PHOSPHORYLATION           SET       6     0.086371    0.0015674      0.34919      0.40232 REACTOME_CREB_PHOSPHORYLATION
REACTOME_ER_TO_GOLGI_ANTEROG...         SET     149     0.078864    0.0071039     0.059088     0.090998 REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT
REACTOME_CARNITINE_METABOLISM           SET      13      0.21513    0.0057454      0.21645      0.16014 REACTOME_CARNITINE_METABOLISM
REACTOME_TCF_DEPENDENT_SIGNA...         SET     202     0.026731    0.0027995     0.056004      0.31657 REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
REACTOME_WNT_MEDIATED_ACTIVA...         SET       8      0.21868     0.004582      0.26194      0.20191 REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL
REACTOME_FORMATION_OF_THE_BE...         SET      66     0.060521    0.0036366      0.10115      0.27482 REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX
REACTOME_METABOLISM_OF_NITRI...         SET      15   -0.0080699   -0.0002315      0.21209      0.51518 REACTOME_METABOLISM_OF_NITRIC_OXIDE_ENOS_ACTIVATION_AND_REGULATION
REACTOME_ASSEMBLY_OF_COLLAGE...         SET      59      0.18972      0.01078      0.10722     0.038422 REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
REACTOME_METABOLISM_OF_ANGIO...         SET      16       0.1386    0.0041061       0.2142      0.25881 REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS
REACTOME_DERMATAN_SULFATE_BI...         SET      10    -0.011156  -0.00026133      0.24616      0.51807 REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS
REACTOME_CALCINEURIN_ACTIVAT...         SET       9     0.024287   0.00053976      0.30673      0.46845 REACTOME_CALCINEURIN_ACTIVATES_NFAT
REACTOME_FCGAMMA_RECEPTOR_FC...         SET      84     -0.15102    -0.010232     0.089083      0.95498 REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
REACTOME_FCGR_ACTIVATION                SET      12      0.10679    0.0027402      0.23089      0.32186 REACTOME_FCGR_ACTIVATION
REACTOME_ROLE_OF_PHOSPHOLIPI...         SET      25     0.043174    0.0015985      0.15779      0.39219 REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS
REACTOME_ENOS_ACTIVATION                SET      11    -0.030267  -0.00074361      0.24929      0.54832 REACTOME_ENOS_ACTIVATION
REACTOME_NOSTRIN_MEDIATED_EN...         SET       5      0.53344    0.0088374      0.36228      0.07046 REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING
REACTOME_COPII_MEDIATED_VESI...         SET      64       0.0599    0.0035446     0.093753      0.26144 REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT
REACTOME_ALPHA_LINOLENIC_OME...         SET      12     -0.35609   -0.0091372      0.22445      0.94367 REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM
REACTOME_LINOLEIC_ACID_LA_ME...         SET       7     -0.36093   -0.0070745      0.29236      0.89148 REACTOME_LINOLEIC_ACID_LA_METABOLISM
REACTOME_NADE_MODULATES_DEAT...         SET       5     -0.44175   -0.0073183      0.39742      0.86682 REACTOME_NADE_MODULATES_DEATH_SIGNALLING
REACTOME_NF_KB_IS_ACTIVATED_...         SET      12      0.20497    0.0052595      0.22604      0.18227 REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL
REACTOME_METABOLISM_OF_AMINE...         SET      17    -0.020395   -0.0006228      0.17711      0.54584 REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES
REACTOME_SEROTONIN_AND_MELAT...         SET       4     -0.38328   -0.0056795      0.37653      0.84564 REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS
REACTOME_THYROXINE_BIOSYNTHE...         SET      10    -0.044506   -0.0010426      0.22901      0.57704 REACTOME_THYROXINE_BIOSYNTHESIS
REACTOME_REGULATION_OF_GENE_...5        SET      15    -0.063452   -0.0018202      0.22963      0.60885 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS
REACTOME_REGULATION_OF_GENE_...4        SET       5     -0.73055    -0.012103      0.42718      0.95637 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS
REACTOME_REGULATION_OF_GENE_...3        SET       8    -0.069931   -0.0014653      0.31074      0.58903 REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS
REACTOME_GENE_SILENCING_BY_R...         SET     112     0.027307    0.0021347     0.077399      0.36212 REACTOME_GENE_SILENCING_BY_RNA
REACTOME_VITAMINS                       SET       6      0.61651     0.011188      0.36734     0.046653 REACTOME_VITAMINS
REACTOME_FATTY_ACIDS                    SET      15     -0.22971   -0.0065896      0.22239      0.84918 REACTOME_FATTY_ACIDS
REACTOME_PHASE_I_FUNCTIONALI...         SET     103    -0.073882   -0.0055404     0.084744      0.80834 REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS
REACTOME_MISCELLANEOUS_SUBST...         SET      12     -0.10903   -0.0027977      0.23468      0.67888 REACTOME_MISCELLANEOUS_SUBSTRATES
REACTOME_EICOSANOIDS                    SET      12     0.009999   0.00025658      0.26012      0.48467 REACTOME_EICOSANOIDS
REACTOME_CYP2E1_REACTIONS               SET      11     -0.46625    -0.011455      0.26716      0.95952 REACTOME_CYP2E1_REACTIONS
REACTOME_EPIGENETIC_REGULATI...         SET     121     0.020818    0.0016912     0.070486      0.38386 REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
REACTOME_PRC2_METHYLATES_HIS...         SET      47     0.074762     0.003793      0.12301      0.27167 REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
REACTOME_EGFR_INTERACTS_WITH...         SET       9    0.0035962   7.9921e-05      0.29704      0.49517 REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA
REACTOME_MOLECULES_ASSOCIATE...         SET      38     0.023278    0.0010622      0.13387      0.43098 REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES
REACTOME_SYNTHESIS_OF_EPOXY_...         SET       8     -0.10378   -0.0021745      0.28133      0.64389 REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET
REACTOME_SYNTHESIS_OF_5_EICO...         SET       9      0.16266    0.0036149      0.25641      0.26293 REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS
REACTOME_SYNTHESIS_OF_LEUKOT...         SET      21     0.063629    0.0021593      0.17705      0.35965 REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX
REACTOME_SYNTHESIS_OF_LIPOXI...         SET       6      0.53326    0.0096772      0.30489     0.040152 REACTOME_SYNTHESIS_OF_LIPOXINS_LX
REACTOME_SYNTHESIS_OF_12_EIC...         SET       7     -0.49919   -0.0097845      0.28732      0.95883 REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES
REACTOME_ARACHIDONIC_ACID_ME...         SET      57     0.038095    0.0021278      0.10458      0.35782 REACTOME_ARACHIDONIC_ACID_METABOLISM
